image,category,pred1,pred2,diff,lon,lat
Tây Ninh City-1274.jpeg,3,0.041065168,0.04424519,0.0031800219999999976,11.398678777430895N,106.0921417909608E
Bac Giang City-330.jpeg,3,0.037524603,0.04070433,0.0031797270000000002,21.269920009905004N,106.17359461758114E
Thanh Liêm District-1818.jpeg,3,0.041381072,0.038201846,0.0031792260000000003,20.504344015986618N,105.95346263802935E
Duy Tiên District-449.jpeg,3,0.037570752,0.04074995,0.003179198000000001,20.62139364379928N,106.01952432739226E
Mỹ Hào District-60.jpeg,3,0.04443717,0.041258246,0.0031789239999999996,20.89346200748573N,106.08487470741345E
Yên Mỹ District-1103.jpeg,3,0.038586408,0.041765198,0.0031787900000000008,20.936733013248684N,106.03060710444676E
Trà Vinh City-293.jpeg,3,0.043347,0.04652484,0.0031778400000000012,9.933794239461992N,106.34818224616954E
Long Hồ District-1988.jpeg,3,0.045496404,0.042319287,0.003177117,10.286042047036446N,105.97287169591176E
Mỹ Hào District-937.jpeg,3,0.042033993,0.03885689,0.0031771030000000006,20.96622521268311N,106.07910425255794E
Ninh Bình-169.jpeg,3,0.03984698,0.043023273,0.0031762930000000036,20.233442674902392N,105.94572909636263E
Thanh Liêm District-1431.jpeg,3,0.043543786,0.040367614,0.003176171999999998,20.480089614254204N,105.93908206929281E
Sa Đéc City-675.jpeg,3,0.041977998,0.04515406,0.0031760620000000003,10.362388810083774N,105.74908020691991E
Binh Minh Town-420.jpeg,3,0.03795739,0.041133177,0.0031757869999999994,10.034246273015606N,105.83510996854169E
Mỹ Hào District-253.jpeg,3,0.043126583,0.039951816,0.003174767000000002,20.915021475692363N,106.08198947998568E
Long Hồ District-978.jpeg,3,0.03380582,0.036979508,0.003173688000000001,10.194414307161201N,105.91810188475881E
Ninh Bình-277.jpeg,3,0.03709953,0.040271915,0.003172385,20.244222409005676N,105.94285671230685E
Ninh Bình-412.jpeg,3,0.043964364,0.040792245,0.003172119000000001,20.257697076634788N,105.93711194419527E
Cao Lanh City-296.jpeg,3,0.04339476,0.046566702,0.003171942000000004,10.429799137878831N,105.59202254667981E
Duy Tiên District-869.jpeg,3,0.041855615,0.04502662,0.0031710050000000045,20.645648045531708N,105.97345057372313E
Cai Lậy Town-1044.jpeg,3,0.030324187,0.027153812,0.0031703749999999996,10.441012176006357N,106.11558015777963E
Cao Lanh City-97.jpeg,3,0.039805636,0.03663542,0.0031702159999999965,10.416324470250116N,105.6276487312268E
Long Xuyen City-1350.jpeg,3,0.038639423,0.041808534,0.0031691110000000022,10.433771878878881N,105.43858733573327E
Bac Giang City-41.jpeg,3,0.033389673,0.030220587,0.0031690860000000015,21.232190940543347N,106.21408142159298E
Long Hồ District-1857.jpeg,3,0.041866533,0.038698237,0.003168295999999994,10.275262312933474N,106.0276415070647E
Yên Mỹ District-672.jpeg,3,0.03793861,0.041106816,0.003168206,20.89900394388708N,105.97868353508328E
Ninh Bình-125.jpeg,3,0.045325667,0.04849367,0.0031680030000000026,20.228052807850748N,105.94860148041842E
Thanh Liêm District-1918.jpeg,3,0.039401837,0.042569783,0.003167945999999998,20.51242881656409N,105.94771041053473E
Duy Tiên District-1293.jpeg,3,0.047246475,0.044078566,0.0031679090000000035,20.669902447264143N,106.01952432739226E
Long Xuyen City-558.jpeg,3,0.06109212,0.05792428,0.003167839999999998,10.35831374015807N,105.46598429563967E
Ninh Bình-217.jpeg,3,0.03378423,0.036951866,0.0031676360000000015,20.238832541954036N,105.93711194419527E
Thanh Liêm District-1615.jpeg,3,0.04417688,0.047343995,0.003167114999999998,20.490869348357503N,105.95346263802935E
Mỹ Tho-14.jpeg,3,0.043240566,0.040073454,0.0031671119999999997,10.323320603173588N,106.31357144267747E
Binh Minh Town-791.jpeg,3,0.032915693,0.036081802,0.0031661090000000003,10.066585475324505N,105.82963616598421E
Hiệp Hòa District-2181.jpeg,3,0.038232747,0.041398548,0.003165801000000003,21.386105084466N,105.98038746279394E
Ninh Bình-404.jpeg,3,0.05315306,0.049987692,0.0031653680000000017,20.255002143108964N,105.98594247314372E
Thanh Liêm District-1989.jpeg,3,0.033121996,0.036286548,0.003164552000000001,20.52590348419322N,105.98222377550239E
Châu Thành District-410.jpeg,3,0.04057421,0.03740977,0.0031644399999999975,10.265091671356737N,106.2704030483939E
Hiệp Hòa District-2089.jpeg,3,0.024690798,0.02785483,0.0031640320000000006,21.378020283888493N,105.9659219174615E
Bến Tre City-227.jpeg,3,0.04557089,0.042407412,0.0031634780000000043,10.221940538394358N,106.38444738297022E
Châu Thành District-115.jpeg,3,0.045560062,0.042396665,0.0031633969999999983,10.254311937253766N,106.18549448279796E
Phu Ly City-136.jpeg,3,0.045694858,0.048857316,0.003162458,20.518160274991985N,105.91281198778282E
Cai Lậy Town-566.jpeg,3,0.03888514,0.035722747,0.0031623929999999995,10.403283106645949N,106.14846220068013E
Bến Tre City-491.jpeg,3,0.04626458,0.04942697,0.003162390000000001,10.243500006600296N,106.3570620837987E
Châu Thành District-165.jpeg,3,0.047130466,0.04396845,0.0031620160000000036,10.25700687077951N,106.18001651082403E
Châu Thành District-793.jpeg,3,0.040175878,0.043337617,0.0031617390000000037,10.275871405459705N,106.30327088023749E
Long Xuyen City-246.jpeg,3,0.04092283,0.04408397,0.00316114,10.331364404900643N,105.45228581568648E
Vĩnh Long-421.jpeg,3,0.051063005,0.04790207,0.0031609350000000036,10.259777138980084N,105.90898663068909E
Yên Mỹ District-702.jpeg,3,0.05658171,0.053421073,0.003160637000000001,20.89900394388708N,106.06522281735575E
Mỹ Tho-969.jpeg,3,0.04566902,0.048829444,0.003160424000000002,10.398778741894391N,106.33000913278958E
Chau Doc City-429.jpeg,3,0.042299375,0.039139092,0.003160283,10.66344580672038N,105.02746006809562E
Duy Tiên District-65.jpeg,3,0.044074908,0.047235083,0.0031601749999999942,20.570189906808604N,106.00224666976634E
Châu Thành District-7.jpeg,3,0.04994127,0.046781123,0.003160147000000002,10.240837269625052N,106.2238402866155E
Go Cong Town-862.jpeg,3,0.042277396,0.03911756,0.003159835999999999,10.427728609527534N,106.61557183216998E
Yên Mỹ District-822.jpeg,3,0.067318074,0.07047752,0.0031594459999999963,20.907088744464566N,106.07099210284058E
Thanh Liêm District-1474.jpeg,3,0.039786395,0.03662733,0.0031590650000000026,20.482784547780025N,105.9247015005563E
Hiệp Hòa District-1172.jpeg,3,0.04102303,0.04418195,0.0031589199999999956,21.321426679845985N,106.02378409879131E
Hiệp Hòa District-1023.jpeg,3,0.03168379,0.03484211,0.003158319999999999,21.313341879268485N,105.98617368092691E
Mỹ Tho-886.jpeg,3,0.04947234,0.046314973,0.0031573669999999943,10.390693941317162N,106.38206181814456E
Chau Doc City-730.jpeg,3,0.041072205,0.044229537,0.003157331999999999,10.682310341400596N,105.03020258015935E
Phu Ly City-8.jpeg,3,0.03290388,0.03606106,0.0031571799999999955,20.488516006207927N,105.91568994680544E
Hoa Lư District-389.jpeg,3,0.034058247,0.037215177,0.0031569300000000022,20.222246176048728N,105.93921782328722E
Hung Yen City-190.jpeg,3,0.03744406,0.04060059,0.0031565299999999977,20.62869747445194N,106.04608267425627E
Bac Giang City-285.jpeg,3,0.01908137,0.022237865,0.0031564949999999987,21.26453014285334N,106.21118950702069E
Tam Điệp-235.jpeg,3,0.036770903,0.03992735,0.0031564469999999997,20.13047520782012N,105.90387413338686E
Tam Điệp-1056.jpeg,3,0.022863958,0.026020333,0.0031563749999999995,20.178984011284886N,105.92396992127539E
Tam Điệp-833.jpeg,3,0.023607085,0.026763294,0.003156209,20.168204277181605N,105.86081173076859E
Go Cong Town-948.jpeg,3,0.03664498,0.03980108,0.003156100000000002,10.433118476579022N,106.6347520343604E
Duy Tiên District-785.jpeg,3,0.04432526,0.041169334,0.0031559259999999964,20.640258178480057N,106.01952432739226E
Long Hồ District-805.jpeg,3,0.039758615,0.0429138,0.003155185000000005,10.183634573058232N,105.97834867702704E
Thanh Liêm District-1602.jpeg,3,0.045682408,0.048837323,0.003154915000000001,20.490869348357503N,105.9160731593144E
Phu Ly City-735.jpeg,3,0.039769284,0.0366146,0.003154684000000005,20.55858427787936N,105.92144586485071E
Hiệp Hòa District-631.jpeg,3,0.032465264,0.035618965,0.003153701000000002,21.28908747753599N,105.9659219174615E
Châu Thành District-797.jpeg,3,0.047217175,0.050370168,0.0031529929999999998,10.275871405459705N,106.31422682418535E
Hiệp Hòa District-1194.jpeg,3,0.02803391,0.024880975,0.003152934999999999,21.324121613371823N,105.96013569932849E
Hiệp Hòa District-360.jpeg,3,0.03962727,0.03647558,0.0031516899999999987,21.270222942855153N,105.99485300812638E
Cao Lanh City-23.jpeg,3,0.046713468,0.043562267,0.0031512009999999993,10.410934603198625N,105.61942730402363E
Hoa Lư District-162.jpeg,3,0.035983928,0.039135076,0.0031511479999999994,20.203381641367972N,105.91336554377165E
Tây Ninh City-660.jpeg,3,0.032451883,0.029301502,0.0031503810000000007,11.35825477454467N,106.11688134011376E
Bến Tre City-244.jpeg,3,0.04404719,0.047196627,0.003149436999999998,10.224635471920102N,106.35158502396442E
Yên Mỹ District-779.jpeg,3,0.041102096,0.037953354,0.003148741999999996,20.90439381093874N,106.05656888912849E
Thái Bình-7.jpeg,3,0.040382177,0.03723349,0.0031486869999999972,20.404213706181373N,106.31481617319312E
Sa Đéc City-421.jpeg,3,0.046691876,0.049840484,0.003148607999999997,10.321964807197629N,105.73538387148965E
Yên Mỹ District-618.jpeg,3,0.03395388,0.030805273,0.0031486069999999977,20.893614076835426N,106.05945353187091E
Yên Mỹ District-578.jpeg,3,0.040597547,0.03745078,0.0031467669999999948,20.8909191433096N,106.06810746009815E
Ninh Bình-544.jpeg,3,0.04272765,0.039581317,0.003146333000000001,20.273866677789716N,105.97445293692057E
Hiệp Hòa District-693.jpeg,3,0.040772416,0.04391854,0.003146124,21.29447734458765N,105.92541839053061E
Duy Tiên District-1238.jpeg,3,0.039025854,0.04217192,0.003146066000000003,20.66720751373832N,105.94465447767993E
Cao Lanh City-519.jpeg,3,0.04326897,0.040123157,0.0031458129999999973,10.443273805507546N,105.6276487312268E
Duy Tiên District-430.jpeg,3,0.045719422,0.042574167,0.0031452549999999996,20.62139364379928N,105.95905252570155E
Duy Tiên District-443.jpeg,3,0.028304841,0.025159888,0.0031449530000000024,20.62139364379928N,106.00224666976634E
Vĩnh Long-70.jpeg,3,0.04566981,0.048814677,0.0031448670000000026,10.232827803722659N,105.9801918826818E
Mỹ Tho-598.jpeg,3,0.04678315,0.043638315,0.0031448350000000055,10.37182940663696N,106.33000913278958E
Châu Thành District-2629.jpeg,3,0.04637941,0.043234892,0.003144518000000006,10.332465009500305N,106.3580505999768E
Hoa Lư District-593.jpeg,3,0.04806579,0.044921592,0.003144197999999994,20.246500577781113N,105.90762059276817E
Duy Tiên District-891.jpeg,3,0.035427842,0.038571976,0.003144134,20.648342979057535N,105.89570111440646E
Long Xuyen City-846.jpeg,3,0.04670122,0.043557882,0.0031433380000000025,10.382568141889761N,105.4276285517707E
Thanh Liêm District-1791.jpeg,3,0.0475623,0.04441929,0.0031430100000000016,20.504344015986618N,105.86717922561017E
Long Xuyen City-902.jpeg,3,0.04126213,0.044404436,0.0031423059999999975,10.387958008941244N,105.40297128785494E
Duy Tiên District-1037.jpeg,3,0.046327848,0.043185636,0.0031422119999999984,20.656427779635017N,105.89570111440646E
Go Cong Town-216.jpeg,3,0.039530464,0.036388952,0.003141511999999999,10.365745138435436N,106.65941229431952E
Cai Lậy Town-789.jpeg,3,0.040006913,0.036865525,0.003141387999999995,10.422147641326156N,106.11558015777963E
Hiệp Hòa District-2365.jpeg,3,0.022392286,0.025533458,0.0031411719999999976,21.404969619146836N,105.97460124466096E
Hiệp Hòa District-677.jpeg,3,0.030893944,0.034034573,0.003140628999999999,21.291782411061817N,105.99485300812638E
Mỹ Tho-146.jpeg,3,0.04614857,0.043008063,0.0031405070000000007,10.339490204328046N,106.37384297308851E
Long Xuyen City-1241.jpeg,3,0.050279696,0.0471398,0.003139895999999996,10.420297211250164N,105.43310794375199E
Duy Tiên District-646.jpeg,3,0.037878513,0.04101823,0.003139717,20.632173377902586N,106.03104276580954E
Hiệp Hòa District-1195.jpeg,3,0.04662637,0.049764957,0.0031385869999999982,21.324121613371823N,105.963028808395E
Cai Lậy Town-1317.jpeg,3,0.039389856,0.042528417,0.003138560999999998,10.459876710686562N,106.14024168995502E
Cai Lậy Town-1285.jpeg,3,0.04202262,0.03888462,0.003137999999999995,10.457181777160818N,106.14846220068013E
Bến Tre City-442.jpeg,3,0.0440279,0.040889993,0.0031379070000000023,10.240805073074556N,106.33241531454433E
Mỹ Hào District-360.jpeg,3,0.0384636,0.035325933,0.0031376670000000037,20.92310627626985N,106.125267891402E
Châu Thành District-378.jpeg,3,0.03873334,0.041870758,0.003137418000000003,10.265091671356737N,106.18275549681101E
Hoa Lư District-397.jpeg,3,0.039103206,0.04224001,0.003136804,20.222246176048728N,105.9621976273011E
Long Xuyen City-229.jpeg,3,0.04328474,0.046421506,0.003136765999999999,10.328669471374901N,105.49064155955544E
Long Xuyen City-963.jpeg,3,0.050028436,0.046891756,0.003136680000000003,10.39334787599273N,105.40297128785494E
Hoa Lư District-139.jpeg,3,0.03658702,0.039723407,0.0031363870000000044,20.200686707842156N,105.93634534778549E
Tam Điệp-938.jpeg,3,0.026392858,0.023256956,0.003135902000000003,20.173594144233242N,105.85507007708617E
Thanh Liêm District-1144.jpeg,3,0.038375188,0.03523964,0.003135547999999995,20.463920013099266N,105.93332984179821E
Bac Giang City-499.jpeg,3,0.044814363,0.047949187,0.0031348239999999944,21.283394677534172N,106.14756738643067E
Cai Lậy Town-285.jpeg,3,0.040389847,0.04352399,0.003134142999999999,10.384418571965746N,106.14298186019671E
Phu Ly City-669.jpeg,3,0.041411147,0.038277265,0.0031338820000000045,20.55319441082771N,105.94159157800908E
Chau Doc City-628.jpeg,3,0.037322983,0.040456783,0.003133800000000006,10.674225540823365N,105.11796296619927E
Hiệp Hòa District-2045.jpeg,3,0.04080055,0.037667923,0.003132626999999999,21.372630416836827N,105.99195989905992E
Cai Lậy Town-329.jpeg,3,0.035955824,0.039088268,0.003132444000000005,10.387113505491493N,106.15120237092184E
Cao Lanh City-253.jpeg,3,0.033665784,0.036798112,0.0031323280000000037,10.427104204353089N,105.59202254667981E
Thanh Liêm District-174.jpeg,3,0.032066606,0.03519831,0.003131703999999999,20.399241608479503N,105.9275776143036E
Tam Điệp-398.jpeg,3,0.028217692,0.031349253,0.0031315610000000015,20.143949875449223N,105.83784511603886E
Bến Tre City-500.jpeg,3,0.045856897,0.042725667,0.0031312299999999987,10.243500006600296N,106.38170885305308E
Thanh Liêm District-796.jpeg,3,0.033252817,0.03638216,0.0031293429999999997,20.445055478418503N,105.90169259057785E
Sa Đéc City-588.jpeg,3,0.051451173,0.048322704,0.0031284690000000018,10.348914142455062N,105.74634093983386E
Trà Vinh City-568.jpeg,3,0.034261398,0.031133415,0.0031279829999999974,9.974218242348112N,106.31808514857725E
Go Cong Town-1217.jpeg,3,0.037739262,0.03461154,0.0031277219999999994,10.47084754593943N,106.64297212101346E
Vĩnh Long-26.jpeg,3,0.04835969,0.045232266,0.0031274239999999967,10.227437936671175N,105.98840787329635E
Hoa Lư District-1203.jpeg,3,0.03550896,0.038636126,0.0031271660000000007,20.311178982400836N,105.93347287228377E
Long Xuyen City-1335.jpeg,3,0.036417566,0.03954421,0.003126644000000005,10.431076945353137N,105.44954611969584E
Duy Tiên District-705.jpeg,3,0.03417268,0.03729921,0.0031265300000000024,20.637563244954233N,105.93025642965831E
Ninh Bình-82.jpeg,3,0.049345836,0.046219535,0.003126300999999998,20.219968007273287N,105.97732532097635E
Long Hồ District-1231.jpeg,3,0.053914133,0.05078833,0.0031258030000000034,10.213278841841394N,105.94274829977763E
Mỹ Hào District-129.jpeg,3,0.044429936,0.041304227,0.0031257090000000043,20.901546808063216N,106.0877599348412E
Long Hồ District-606.jpeg,3,0.047971714,0.044846054,0.0031256599999999954,10.175549772481006N,105.89071697918234E
Thái Bình-303.jpeg,3,0.039391253,0.042516775,0.0031255219999999986,20.44463770906872N,106.30906365836448E
Cai Lậy Town-786.jpeg,3,0.05222314,0.049098276,0.003124863999999998,10.422147641326156N,106.10735964705452E
Hiệp Hòa District-611.jpeg,3,0.038103253,0.04122801,0.0031247570000000058,21.28639254401015N,106.01799788065833E
Go Cong Town-988.jpeg,3,0.037653916,0.040778346,0.0031244299999999975,10.435813410104764N,106.6347520343604E
Chau Doc City-318.jpeg,3,0.03929155,0.042415854,0.0031243040000000014,10.655361006143153N,105.03020258015935E
Bến Tre City-149.jpeg,3,0.034884144,0.038008388,0.0031242439999999982,10.21385573781713N,106.3871859128874E
Long Xuyen City-117.jpeg,3,0.038980555,0.042104736,0.0031241809999999967,10.320584670797672N,105.42214915978941E
Phu Ly City-534.jpeg,3,0.04290969,0.039785657,0.0031240329999999983,20.54241467672441N,105.9876389223711E
Long Hồ District-815.jpeg,3,0.06361735,0.066740446,0.003123095999999992,10.183634573058232N,106.00573358260351E
Châu Thành District-658.jpeg,3,0.05984897,0.06297164,0.003122669999999994,10.273176471933965N,106.21014535668066E
Duy Tiên District-1023.jpeg,3,0.044846952,0.041725665,0.0031212870000000004,20.653732846109186N,105.99648745055771E
Thanh Liêm District-407.jpeg,3,0.033230223,0.036351487,0.0031212639999999986,20.42080107668609N,105.90456870432516E
Hoa Lư District-454.jpeg,3,0.04060331,0.043724284,0.0031209740000000055,20.227636043100365N,105.94783524979243E
Bac Giang City-616.jpeg,3,0.033811573,0.036932465,0.003120892,21.291479478111672N,106.18227036129795E
Ninh Bình-139.jpeg,3,0.037677128,0.03455625,0.0031208780000000005,20.228052807850748N,105.9888148571995E
Hiệp Hòa District-717.jpeg,3,0.031660274,0.034780964,0.0031206899999999954,21.29447734458765N,105.99485300812638E
Hoa Lư District-937.jpeg,3,0.0399042,0.04302435,0.003120150000000002,20.286924580668437N,105.94783524979243E
Hoa Lư District-379.jpeg,3,0.045631733,0.042511962,0.0031197710000000003,20.222246176048728N,105.91049306826991E
Binh Minh Town-1021.jpeg,3,0.039934024,0.04305345,0.0031194260000000015,10.090839877056181N,105.85700517877159E
Thái Bình-480.jpeg,3,0.041369855,0.04448904,0.0031191850000000035,20.458112376697834N,106.35220751957938E
Go Cong Town-431.jpeg,3,0.034629103,0.03151028,0.0031188229999999997,10.387304606641383N,106.6922926409317E
Châu Thành District-2000.jpeg,3,0.04173026,0.044848435,0.003118175000000001,10.308210607768618N,106.19645042674583E
Thanh Liêm District-308.jpeg,3,0.041046314,0.044163793,0.0031174789999999994,20.41271627610862N,105.90744481807246E
Tam Điệp-881.jpeg,3,0.03429589,0.03741328,0.0031173899999999977,20.170899210707425N,105.83497428919765E
