Unnamed: 0,image,pred,lon,lat,found_Anditi
2045,Cai Lậy Town-4668.jpeg,0.9269841387867928,106.11146990241708N,10.449096976583652E,[]
2046,Cai Lậy Town-3261.jpeg,0.9269700273871422,106.1224305833839N,10.423495108089071E,[]
2047,Binh Minh Town-2689.jpeg,0.9269505888223648,105.828267715345N,10.054458274458714E,[]
2048,Châu Thành District-10639.jpeg,0.9269243627786636,106.35120313501048N,10.336507409788982E,[]
2049,Tây Ninh City-5485.jpeg,0.9268808960914612,106.13337437288207N,11.405416111245337E,[]
2050,Tây Ninh City-4096.jpeg,0.926864467561245,106.11688134011352N,11.382509176276463E,[]
2051,Sa Đéc City-1716.jpeg,0.9267970249056816,105.72579643668855N,10.323312273960541E,[]
2052,Bến Tre City-1256.jpeg,0.9267612770199776,106.38307811801135N,10.230025338971611E,[]
2058,Thanh Liêm District-6753.jpeg,0.9264576137065887,105.96496709301853N,20.496259215408976E,[]
2061,Binh Minh Town-3409.jpeg,0.9262582361698152,105.83510996854186N,10.073322809138919E,['534.jpeg']
2063,Sa Đéc City-2059.jpeg,0.9261556193232536,105.74223203920499N,10.336786941589265E,['917.jpeg']
2064,Phu Ly City-483.jpeg,0.9261178076267242,105.90273913120375N,20.51681280822904E,[]
2065,Châu Thành District-2585.jpeg,0.926097311079502,106.38817944583468N,10.271829005171114E,[]
2069,Tây Ninh City-6019.jpeg,0.9259689450263976,106.14849298625326N,11.416195845348339E,[]
2070,Go Cong Town-1890.jpeg,0.9259332492947578,106.67037240985691N,10.39269447369291E,[]
2073,Long Xuyen City-3913.jpeg,0.925883673131466,105.41256022382217N,10.394695342755663E,[]
2075,Trà Vinh City-429.jpeg,0.9258631765842438,106.34134199671676N,9.906844904204599E,[]
2076,Hung Yen City-1598.jpeg,0.9257822632789612,106.0705639488203N,20.647562009132667E,[]
2079,Duy Tiên District-2492.jpeg,0.9257297143340112,105.97201076892097N,20.632173377902483E,[]
2080,Hoa Lư District-4285.jpeg,0.92572034150362,105.94639901204157N,20.297704314771565E,"['405.jpeg', '404.jpeg']"
2082,Phu Ly City-3396.jpeg,0.9255533739924432,105.98619994286031N,20.566669078456727E,[]
2083,Sa Đéc City-648.jpeg,0.9255024567246436,105.76962471006567N,10.285583204600115E,[]
2084,Go Cong Town-363.jpeg,0.9254712387919426,106.70051272758474N,10.350923004043862E,[]
2085,Go Cong Town-2062.jpeg,0.9254564717411996,106.62379191882302N,10.398084340744397E,[]
2087,Long Xuyen City-528.jpeg,0.9253355860710144,105.48379231957885N,10.320584670797679E,['16.jpeg']
2089,Long Xuyen City-4882.jpeg,0.9251200705766678,105.4084506798362N,10.418949744487366E,[]
2090,Go Cong Town-2156.jpeg,0.9250900447368622,106.68133252539432N,10.399431807507273E,['55.jpeg']
2092,Bến Tre City-3345.jpeg,0.92503023147583,106.32419972479286N,10.27314427538352E,[]
2099,Go Cong Town-3624.jpeg,0.924856036901474,106.61694184661216N,10.430423543053335E,[]
2100,Bac Giang City-2899.jpeg,0.9247446805238724,106.21552737887913N,21.29956427868906E,[]
2102,Tây Ninh City-2336.jpeg,0.9246490299701692,106.15399066384279N,11.352864907493213E,[]
2104,Vĩnh Long-1139.jpeg,0.924564316868782,105.97882255091221N,10.250344871640005E,[]
2105,Ninh Bình-1574.jpeg,0.924487680196762,105.9557824405579N,20.25500214310889E,[]
2107,Yên Mỹ District-1780.jpeg,0.9244058653712272,105.98012585645456N,20.884181809494965E,[]
2108,Cao Lanh City-4180.jpeg,0.9242661669850348,105.57969040587507N,10.487740208682368E,[]
2111,Thanh Liêm District-6036.jpeg,0.924225352704525,105.8945023062096N,20.48547948130569E,[]
2114,Mỹ Tho-3762.jpeg,0.9241604581475258,106.32589971026175N,10.396083808368703E,['590.jpeg']
2117,Binh Minh Town-4325.jpeg,0.9238085150718688,105.85016292557502N,10.09892467763348E,[]
2118,Cai Lậy Town-5516.jpeg,0.9237787798047066,106.18408441382235N,10.463919110975251E,[]
2119,Duy Tiên District-2884.jpeg,0.923750415444374,105.99792725535985N,20.63756324495413E,[]
2120,Cai Lậy Town-5869.jpeg,0.923723466694355,106.18408441382235N,10.470656444789617E,[]
2129,Bac Giang City-3106.jpeg,0.923283539712429,106.16925674572272N,21.30630161250364E,[]
2130,Go Cong Town-1664.jpeg,0.923257552087307,106.63749206324476N,10.387304606641418E,[]
2131,Cao Lanh City-2914.jpeg,0.9231067225337029,105.63861063416432N,10.459443406662043E,"['946.jpeg', '948.jpeg']"
2134,Tây Ninh City-5250.jpeg,0.9229989796876908,106.10863482372925N,11.401373710956712E,[]
2136,Long Hồ District-4113.jpeg,0.922880083322525,105.9468560356141N,10.197109240686984E,[]
2140,Trà Vinh City-179.jpeg,0.9227664023637772,106.34134199671676N,9.8974126368645E,[]
2141,Thanh Liêm District-462.jpeg,0.9227416813373566,105.91032093181974N,20.391156807901996E,['377.jpeg']
2143,Hiệp Hòa District-3707.jpeg,0.922731563448906,105.99051334452666N,21.307952012216713E,[]
2144,Cai Lậy Town-4909.jpeg,0.9226525276899338,106.1375015197133N,10.45313937687227E,[]
2147,Cai Lậy Town-4098.jpeg,0.922323413193226,106.19093483942662N,10.43831724248067E,[]
2148,Tam Điệp-4547.jpeg,0.9223218634724616,105.88664917233955N,20.185721345099335E,['120.jpeg']
2151,Hoa Lư District-4097.jpeg,0.9221980646252632,105.95358020079591N,20.29366191448283E,[]
2152,Tây Ninh City-4711.jpeg,0.9221748635172844,106.13337437288207N,11.39194144361659E,[]
2153,Cai Lậy Town-3016.jpeg,0.922158919274807,106.15805279652612N,10.418105241037583E,[]
2155,Tam Điệp-1972.jpeg,0.9220502749085426,105.89239082602198N,20.149339742500807E,[]
2156,Thái Bình-1425.jpeg,0.9219186529517174,106.29755862870716N,20.44868010935739E,[]
2157,Cai Lậy Town-3033.jpeg,0.9219047203660012,106.18134424358063N,10.418105241037583E,[]
2160,Tây Ninh City-3231.jpeg,0.9217549487948418,106.07427433879477N,11.369034508647713E,[]
2165,Long Hồ District-4087.jpeg,0.9215683490037918,106.01394905427645N,10.195761773924112E,[]
2166,Sa Đéc City-706.jpeg,0.921559602022171,105.743601672748N,10.288278138125861E,[]
2169,Hiệp Hòa District-6522.jpeg,0.9212588369846344,105.963028808395N,21.347028548341235E,[]
2170,Chau Doc City-4596.jpeg,0.9212528094649316,105.12344799032675N,10.711954610183856E,[]
2171,Cai Lậy Town-5993.jpeg,0.9212215170264244,106.16901347749294N,10.473351378315359E,[]
2174,Go Cong Town-1444.jpeg,0.9211472049355508,106.67174242429908N,10.380567272827056E,[]
2176,Trà Vinh City-650.jpeg,0.9210468903183936,106.31124489912449N,9.914929704781827E,"['739.jpeg', '729.jpeg', '744.jpeg']"
2177,Yên Mỹ District-1357.jpeg,0.9210106059908868,105.9729142495985N,20.877444475680402E,[]
2179,Châu Thành District-3772.jpeg,0.9208659455180168,106.28546747132293N,10.279913805748345E,[]
2182,Cai Lậy Town-6123.jpeg,0.9208218976855278,106.16764339237213N,10.476046311841102E,[]
2184,Go Cong Town-3805.jpeg,0.9207873120903968,106.64982219322431N,10.43311847657908E,[]
2185,Tây Ninh City-2585.jpeg,0.9207662716507912,106.17460695480347N,11.356907307781837E,[]
2187,Duy Tiên District-2214.jpeg,0.9207498356699944,105.98352920733824N,20.62813097761375E,[]
2189,Tây Ninh City-6334.jpeg,0.92072431743145,106.16773485781654N,11.422933179162715E,[]
2190,Long Hồ District-4573.jpeg,0.9206670448184012,105.99751811093057N,10.205194041264217E,[]
2192,Thanh Liêm District-5416.jpeg,0.9206183850765228,105.954900694903N,20.476047213965323E,[]
2193,Long Hồ District-5953.jpeg,0.9206069111824036,106.00025660148823N,10.233490843284528E,[]
2194,Yên Mỹ District-3379.jpeg,0.9205796420574188,105.97579889234092N,20.911131144753217E,[]
2196,Go Cong Town-645.jpeg,0.9205431044101716,106.64434213545564N,10.36035527138397E,[]
2198,Phu Ly City-1707.jpeg,0.920528084039688,105.9200068853396N,20.537024809672698E,['635.jpeg']
2200,Bac Giang City-2450.jpeg,0.920486219227314,106.22564907988206N,21.290132011348653E,[]
2202,Yên Mỹ District-2293.jpeg,0.9203794226050376,105.98301049919701N,20.89226661007244E,[]
2203,Go Cong Town-1147.jpeg,0.9202208891510965,106.68270253983648N,10.372482472249823E,[]
2206,Cai Lậy Town-4363.jpeg,0.9201458916068076,106.11832032802134N,10.443707109532163E,[]
2207,Duy Tiên District-5758.jpeg,0.920141763985157,106.00800588897498N,20.686072048418932E,[]
2208,Go Cong Town-758.jpeg,0.920112818479538,106.65119220766648N,10.363050204909717E,[]
2212,Phu Ly City-243.jpeg,0.9199262112379074,105.9113730082717N,20.50738054088867E,['396.jpeg']
2215,Châu Thành District-5031.jpeg,0.9197574108839036,106.20055890572655N,10.28799860632558E,[]
2220,Phu Ly City-4022.jpeg,0.9195270985364914,105.94159157800942N,20.582838679611655E,[]
2221,Go Cong Town-3170.jpeg,0.919521227478981,106.66352233764604N,10.422338742476105E,[]
2223,Thái Bình-2907.jpeg,0.9195131361484528,106.3680269353582N,20.483714245193053E,[]
2229,Go Cong Town-1457.jpeg,0.919301338493824,106.68955261204736N,10.380567272827056E,[]
2230,Sa Đéc City-573.jpeg,0.919283092021942,105.77647287778088N,10.282888271074373E,['912.jpeg']
2231,Trà Vinh City-1600.jpeg,0.9192377924919128,106.33997394682622N,9.95535370766797E,[]
2232,Tam Điệp-729.jpeg,0.9192253276705742,105.9110512004899N,20.12643280753136E,[]
2234,Hiệp Hòa District-4317.jpeg,0.919150911271572,105.93843738132982N,21.31738427955711E,[]
2235,Tây Ninh City-1180.jpeg,0.9191157445311546,106.14024646986898N,11.328610505761462E,[]
2236,Duy Tiên District-394.jpeg,0.9190862849354744,105.9604923305037N,20.578274707386054E,[]
2237,Mỹ Tho-2466.jpeg,0.9190505966544152,106.3053525976215N,10.373176873399867E,['800.jpeg']
2242,Mỹ Tho-2095.jpeg,0.9189287349581718,106.33137894029916N,10.366439539585507E,[]
2243,Châu Thành District-2401.jpeg,0.91889738291502,106.40050488277608N,10.27048153840824E,[]
2246,Go Cong Town-4039.jpeg,0.9187204539775848,106.6457121498978N,10.4371608768677E,[]
2248,Long Xuyen City-1810.jpeg,0.9186766669154168,105.42625870377537N,10.350228939580871E,[]
2249,Yên Mỹ District-1159.jpeg,0.918555423617363,106.02916478307586N,20.873402075391663E,"['250.jpeg', '249.jpeg']"
2250,Thanh Liêm District-786.jpeg,0.9185477122664452,105.9275776143036N,20.40193654200528E,[]
2251,Tây Ninh City-1065.jpeg,0.9184594824910164,106.14711856685587N,11.325915572235711E,[]
2253,Duy Tiên District-2823.jpeg,0.9184202924370766,105.91009916242808N,20.63756324495413E,[]
2256,Go Cong Town-5.jpeg,0.9183754622936248,106.65667226543519N,10.336100869652268E,[]
2258,Trà Vinh City-1448.jpeg,0.9183098003268242,106.34271004660732N,9.94996384061648E,[]
2262,Hiệp Hòa District-4968.jpeg,0.9180528372526168,105.94856326306252N,21.32681654689752E,[]
2263,Hiệp Hòa District-3063.jpeg,0.918039321899414,105.95724259026198N,21.2985197448763E,[]
2265,Go Cong Town-2766.jpeg,0.91800606995821,106.66900239541475N,10.414253941898867E,[]
2266,Cai Lậy Town-3232.jpeg,0.91799283772707,106.18134424358063N,10.422147641326202E,[]
2267,Go Cong Town-2264.jpeg,0.9179509878158568,106.67996251095214N,10.402126741033015E,[]
2269,Châu Thành District-1508.jpeg,0.9179234057664872,106.38954893882818N,10.263744204593879E,[]
2270,Tây Ninh City-2790.jpeg,0.917863853275776,106.13062553408732N,11.360949708070462E,[]
2271,Duy Tiên District-3633.jpeg,0.917816087603569,105.94321467287777N,20.64834297905743E,[]
2273,Sa Đéc City-1449.jpeg,0.9178034216165544,105.72168753605945N,10.313880006620439E,[]
2276,Long Hồ District-3069.jpeg,0.917768344283104,105.97150245063291N,10.182287106295396E,['541.jpeg']
2278,Binh Minh Town-3418.jpeg,0.9175609424710274,105.84742602429628N,10.073322809138919E,[]
2279,Long Xuyen City-5367.jpeg,0.9174400866031648,105.41529991981282N,10.433771878878964E,[]
2281,Long Xuyen City-2396.jpeg,0.9173836410045624,105.39749189587363N,10.363703607209597E,[]
2286,Hiệp Hòa District-5166.jpeg,0.9172759354114532,105.95000981759576N,21.329511480423346E,[]
2287,Yên Mỹ District-715.jpeg,0.9172686859965324,105.98301049919701N,20.86531727481419E,[]
2288,Mỹ Hào District-158.jpeg,0.9172215312719344,106.1065139131216N,20.88807214043406E,[]
2291,Go Cong Town-177.jpeg,0.9170084297657012,106.68955261204736N,10.344185670229502E,[]
2292,Hiệp Hòa District-6750.jpeg,0.9169985428452492,106.0208909897248N,21.349723481867073E,[]
2293,Go Cong Town-3344.jpeg,0.916993483901024,106.67859249650996N,10.425033676001851E,[]
2294,Cai Lậy Town-4958.jpeg,0.9169458672404288,106.10461947681281N,10.454486843635143E,[]
2296,Hiệp Hòa District-6251.jpeg,0.9168005287647248,106.00063922625938N,21.342986148052496E,[]
2298,Châu Thành District-3661.jpeg,0.9166462570428848,106.43474220761335N,10.278566338985474E,[]
2299,Trà Vinh City-583.jpeg,0.9166402891278268,106.32766149781118N,9.912234771256085E,[]
2300,Sa Đéc City-1615.jpeg,0.916619174182415,105.74086240566193N,10.319269873671924E,[]
2306,Bến Tre City-2890.jpeg,0.9163705706596376,106.3584313487571N,10.259669607754798E,['716.jpeg']
2307,Go Cong Town-68.jpeg,0.9163396656513214,106.66489235208824N,10.340143269940887E,[]
2308,Go Cong Town-2186.jpeg,0.916310615837574,106.64845217878214N,10.40077927427014E,[]
2310,Long Hồ District-6268.jpeg,0.9162803441286088,105.92631735643175N,10.242923110624638E,[]
2311,Duy Tiên District-654.jpeg,0.9162798896431924,105.95329330649288N,20.593096841778074E,[]
2312,Phu Ly City-4279.jpeg,0.9162359312176704,105.93295770094146N,20.594965880477854E,[]
2313,Go Cong Town-1118.jpeg,0.9162232577800752,106.64297212101346N,10.372482472249823E,[]
2314,Sa Đéc City-690.jpeg,0.91621595621109,105.77510324423783N,10.286930671362994E,[]
2317,Phu Ly City-3584.jpeg,0.9160073772072792,105.9214458648509N,20.57205894550837E,[]
2319,Go Cong Town-1375.jpeg,0.9159082248806952,106.64708216433996N,10.379219806064183E,[]
2321,Cai Lậy Town-5575.jpeg,0.915862537920475,106.16764339237213N,10.465266577738122E,[]
2322,Tam Điệp-2496.jpeg,0.915859617292881,105.8751658649747N,20.15742454307825E,[]
2325,Cai Lậy Town-196.jpeg,0.9157954156398772,106.12106049826308N,10.362859103759812E,[]
2326,Go Cong Town-3486.jpeg,0.9156880006194116,106.64297212101346N,10.427728609527595E,[]
2327,Mỹ Hào District-2852.jpeg,0.9156557396054268,106.0574650468498N,20.948708144765128E,[]
2328,Trà Vinh City-497.jpeg,0.9156323224306108,106.32218929824893N,9.909539837730343E,[]
2330,Tam Điệp-4692.jpeg,0.9155364334583282,105.87947210523652N,20.189763745388053E,[]
2331,Long Hồ District-7237.jpeg,0.9153786599636078,106.02216452594939N,10.272567379407823E,[]
2332,Yên Mỹ District-4471.jpeg,0.9153575226664544,106.03060710444711N,20.94481781382603E,[]
2337,Long Xuyen City-2340.jpeg,0.9152181968092918,105.41393007181749N,10.362356140446725E,['487.jpeg']
2338,Chau Doc City-3157.jpeg,0.915209487080574,105.0740827731793N,10.685005274926388E,['4.jpeg']
2341,Bến Tre City-2149.jpeg,0.9150275960564612,106.35980061371565N,10.246194940126077E,[]
2342,Thanh Liêm District-5223.jpeg,0.9150010496377944,105.95633875177664N,20.473352280439503E,['399.jpeg']
2343,Go Cong Town-1871.jpeg,0.9149913042783736,106.64434213545564N,10.39269447369291E,['604.jpeg']
2345,Vĩnh Long-127.jpeg,0.9149441570043564,105.90898663068893N,10.230132870196922E,[]
2346,Tây Ninh City-3117.jpeg,0.9149232432246208,106.14436972806111N,11.366339575121964E,[]
2347,Go Cong Town-399.jpeg,0.9148588851094246,106.69503266981602N,10.352270470806737E,[]
2350,Duy Tiên District-2333.jpeg,0.914745569229126,106.01664471778795N,20.629478444376662E,[]
2351,Chau Doc City-4302.jpeg,0.9147314801812172,105.13716055064552N,10.703869809606616E,['473.jpeg']
2359,Hiệp Hòa District-4754.jpeg,0.9144592359662056,105.92107872693089N,21.324121613371688E,[]
2360,Hiệp Hòa District-6952.jpeg,0.9142985343933104,106.03390998052403N,21.3524184153929E,[]
2363,Go Cong Town-702.jpeg,0.9142070263624192,106.64845217878214N,10.361702738146843E,[]
2367,Long Hồ District-794.jpeg,0.9140874221920968,106.01805679011294N,10.153990304275084E,[]
2369,Go Cong Town-1116.jpeg,0.91404839605093,106.64023209212911N,10.372482472249823E,[]
2371,Cai Lậy Town-3709.jpeg,0.9139951318502426,106.16764339237213N,10.43157990866631E,[]
2374,Binh Minh Town-541.jpeg,0.9138664454221724,105.86521588260818N,10.007296937758207E,[]
2377,Thanh Liêm District-4910.jpeg,0.9137919545173644,105.91032093181974N,20.46930988015077E,[]
2378,Tây Ninh City-3939.jpeg,0.9137555062770844,106.13474879227947N,11.379814242750715E,[]
2385,Binh Minh Town-3322.jpeg,0.9133578836917876,105.85016292557502N,10.070627875613173E,[]
2386,Trà Vinh City-1324.jpeg,0.913336642086506,106.33997394682622N,9.944573973564998E,[]
2389,Thanh Liêm District-5767.jpeg,0.9131955429911612,105.90744481807246N,20.481437081016963E,[]
2390,Long Hồ District-5918.jpeg,0.9131611064076424,105.92084037531647N,10.233490843284528E,[]
2393,Bac Giang City-3023.jpeg,0.913127988576889,106.17070270300889N,21.303606678977808E,[]
2395,Hiệp Hòa District-6691.jpeg,0.912998892366886,105.93554427226331N,21.349723481867073E,[]
2399,Vĩnh Long-138.jpeg,0.9129533767700196,105.94732792022326N,10.230132870196922E,[]
2400,Thanh Liêm District-7692.jpeg,0.9128808602690696,105.93332984179821N,20.51377628332681E,[]
2402,Mỹ Tho-3388.jpeg,0.9127957001328468,106.3108318276589N,10.389346474554337E,[]
2406,Phu Ly City-3800.jpeg,0.9124598279595376,105.92288484436223N,20.577448812560007E,[]
2408,Phu Ly City-706.jpeg,0.912323884665966,105.90561709022639N,20.52085520851777E,[]
2409,Long Hồ District-1386.jpeg,0.9123225584626198,105.95917924312353N,10.162075104852311E,[]
2411,Long Hồ District-2878.jpeg,0.912246100604534,106.01257980899764N,10.17959217276965E,[]
2412,Cai Lậy Town-5155.jpeg,0.9121254533529282,106.17586390309722N,10.45718177716089E,[]
2414,Cai Lậy Town-4977.jpeg,0.9120059460401536,106.13065109410903N,10.454486843635143E,[]
2415,Go Cong Town-2340.jpeg,0.9119815900921822,106.63338201991824N,10.404821674558763E,[]
2420,Vĩnh Long-1098.jpeg,0.9118399769067764,105.92267994837975N,10.250344871640005E,[]
2422,Duy Tiên District-2787.jpeg,0.9117942601442336,105.99072823134907N,20.63621577819122E,[]
2423,Trà Vinh City-2225.jpeg,0.9117654487490654,106.3358697971545N,9.972870775585298E,[]
2424,Duy Tiên District-880.jpeg,0.9117587581276894,105.93457584406481N,20.602529109118446E,[]
2425,Go Cong Town-2471.jpeg,0.9117109775543212,106.66352233764604N,10.407516608084503E,[]
2428,Cai Lậy Town-2896.jpeg,0.9116314724087716,106.15668271140524N,10.415410307511838E,"['773.jpeg', '769.jpeg']"
2430,Go Cong Town-2510.jpeg,0.9116036593914032,106.64023209212911N,10.408864074847378E,[]
2431,Duy Tiên District-5371.jpeg,0.9115989878773688,105.97920979293177N,20.675292314315648E,[]
2435,Hung Yen City-3149.jpeg,0.9114162921905518,106.03312199948711N,20.698765746123286E,[]
2437,Tây Ninh City-4954.jpeg,0.9112877398729324,106.12650227589519N,11.395983843905213E,[]
2438,Thanh Liêm District-4636.jpeg,0.911275379359722,105.92182538680898N,20.46526747986205E,[]
2439,Go Cong Town-2655.jpeg,0.9111794382333755,106.68270253983648N,10.411559008373121E,[]
2440,Duy Tiên District-5723.jpeg,0.911113239824772,106.00224666976634N,20.684724581656024E,[]
2442,Hoa Lư District-794.jpeg,0.9109552353620528,105.91480178152251N,20.206076574893753E,[]
2444,Go Cong Town-1022.jpeg,0.9108063951134682,106.64982219322431N,10.369787538724077E,[]
2446,Duy Tiên District-2658.jpeg,0.9106202721595764,105.93889525847129N,20.63486831142831E,[]
2447,Châu Thành District-6161.jpeg,0.9105316400527954,106.30190138724483N,10.294735940139942E,[]
2449,Vĩnh Long-321.jpeg,0.9103837013244628,105.98977720506487N,10.23417527048554E,['678.jpeg']
2451,Mỹ Tho-3950.jpeg,0.9102924540638924,106.37521278059832N,10.400126208657317E,[]
2452,Go Cong Town-1031.jpeg,0.9102519750595092,106.66215232320387N,10.369787538724077E,[]
