image,pred,lat,lon,found_Anditi
Trà Vinh City-2660.jpeg,0.2424860429018736,9.983650509688271N,106.32492539803008E,[]
Go Cong Town-2559.jpeg,0.2424732251092791,10.410211541610249N,106.6306419910339E,[]
Go Cong Town-1172.jpeg,0.2424662038683891,10.373829939012698N,106.64845217878214E,[]
Hiệp Hòa District-7663.jpeg,0.2424538191407919,21.363198149496224N,106.00642544439235E,[]
Long Hồ District-4989.jpeg,0.2424186132848262,10.21462630860432N,105.93864056394118E,[]
Go Cong Town-1518.jpeg,0.2423999453894794,10.383262206352802N,106.63749206324476E,[]
Trà Vinh City-2273.jpeg,0.2423920175060629,9.974218242348169N,106.32355734813949E,[]
Châu Thành District-6331.jpeg,0.2423904165625572,10.296083406902813N,106.2525996394792E,[]
Go Cong Town-981.jpeg,0.2423670357093215,10.368440071961205N,106.66352233764604E,[]
Mỹ Hào District-1766.jpeg,0.2423668187111616,20.929843610084347N,106.13969402854079E,[]
Thanh Liêm District-7773.jpeg,0.2423645630478859,20.515123750089717N,105.96496709301853E,[]
Mỹ Tho-3443.jpeg,0.2423233576118946,10.389346474554337N,106.38617124067312E,[]
Bến Tre City-2517.jpeg,0.2423179931938648,10.251584807177563N,106.41867900693413E,[]
Tây Ninh City-2735.jpeg,0.2423171512782573,11.359602241307586N,106.16361159962439E,[]
Tam Điệp-1581.jpeg,0.2423083893954754,20.142602408686262N,105.88521375891894E,[]
Thanh Liêm District-3003.jpeg,0.2423008792102337,20.442360544892573N,105.90888287494612E,[]
Long Hồ District-4354.jpeg,0.2422890774905681,10.201151640975601N,105.98245641286351E,[]
Chau Doc City-3099.jpeg,0.2422354370355606,10.683657808163517N,105.11522045413554E,[]
Cai Lậy Town-4478.jpeg,0.2422204278409481,10.445054576295032N,106.16764339237213E,[]
Châu Thành District-4601.jpeg,0.2422111602500081,10.28530367279983N,106.210145356681E,[]
Phu Ly City-1776.jpeg,0.2422105316072702,20.538372276435606N,105.89554423364714E,[]
Binh Minh Town-849.jpeg,0.2421944895759225,10.015381738335437N,105.83784686982062E,[]
Duy Tiên District-4660.jpeg,0.2421471681445837,20.66316511344944N,105.927376820054E,[]
Yên Mỹ District-3127.jpeg,0.2421143259853124,20.90574127770157N,106.03926103267437E,[]
Duy Tiên District-2414.jpeg,0.2420860733836889,20.630825911139574N,105.99648745055771E,[]
Phu Ly City-4051.jpeg,0.2420837581157684,20.58418614637456N,105.92432382387354E,[]
Long Hồ District-2563.jpeg,0.2420674273744225,10.176897239243907N,105.88934773390353E,[]
Châu Thành District-2880.jpeg,0.2420612145215273,10.274523938696857N,106.22520977960939E,[]
Long Hồ District-3386.jpeg,0.2420564703643322,10.18632950658401N,105.95507150728706E,[]
Mỹ Tho-2252.jpeg,0.2420525560155511,10.369134473111249N,106.33000913278981E,[]
Go Cong Town-1212.jpeg,0.2420484190806746,10.373829939012698N,106.70325275646907E,[]
Long Xuyen City-4819.jpeg,0.2420421652495861,10.417602277724498N,105.39064265589703E,[]
Bac Giang City-1277.jpeg,0.2420205883681774,21.268572543142028N,106.18516227587025E,[]
Cao Lanh City-4870.jpeg,0.2420167997479438,10.501214876311098N,105.59202254667983E,[]
Mỹ Tho-2231.jpeg,0.2420135773718357,10.367787006348378N,106.40945796833202E,[]
Sa Đéc City-2694.jpeg,0.2420076038688421,10.363736276846712N,105.72579643668855E,['520.jpeg']
Mỹ Hào District-2403.jpeg,0.2419962510466575,20.940623344187646N,106.15123493825179E,[]
Go Cong Town-2860.jpeg,0.241987619549036,10.416948875424618N,106.62105188993868E,[]
Cai Lậy Town-1788.jpeg,0.2419860456138849,10.39519830606875N,106.12380066850477E,[]
Hoa Lư District-1155.jpeg,0.2419551592320203,20.2128139087083N,105.95788891404847E,[]
Long Hồ District-4006.jpeg,0.2419550977647304,10.194414307161237N,106.01394905427645E,['684.jpeg']
Sa Đéc City-24.jpeg,0.2419220227748155,10.264023736394163N,105.73675350503285E,[]
Cai Lậy Town-1074.jpeg,0.2418908309191465,10.383071105202898N,106.14435194531758E,[]
Long Hồ District-5133.jpeg,0.241886974312365,10.217321242130064N,105.95507150728706E,[]
Tam Điệp-2590.jpeg,0.24187574069947,20.158772009841154N,105.87085962471284E,"['886.jpeg', '429.jpeg']"
Mỹ Hào District-471.jpeg,0.2418749863281846,20.89885187453736N,106.13392357368524E,[]
Châu Thành District-10401.jpeg,0.2418648414313793,10.329770075974622N,106.35805059997791E,[]
Long Xuyen City-471.jpeg,0.2418544739484787,10.319237204034808N,105.47557323160692E,[]
Mỹ Tho-3159.jpeg,0.241852207109332,10.385304074265717N,106.32042048022436E,[]
Hiệp Hòa District-36.jpeg,0.2418268471956253,21.22710400644183N,105.97894090826068E,[]
Châu Thành District-3121.jpeg,0.2418158203363418,10.275871405459727N,106.27588102036852E,[]
Thái Bình-2264.jpeg,0.2417914289981126,20.466197177275223N,106.37234132147972E,[]
Cao Lanh City-3352.jpeg,0.2417602986097335,10.470223140765023N,105.59339278454698E,[]
Châu Thành District-3576.jpeg,0.2417345624417066,10.278566338985474N,106.31559631717974E,[]
Thanh Liêm District-7826.jpeg,0.2417289316654205,20.51647121685263N,105.9692812636395E,[]
Trà Vinh City-1781.jpeg,0.2417230764403939,9.960743574719457N,106.3495502960601E,[]
Chau Doc City-2978.jpeg,0.2417111787945032,10.682310341400646N,105.07134026111558E,[]
Yên Mỹ District-2190.jpeg,0.2417041026055812,20.889571676546616N,106.07964603106838E,[]
Duy Tiên District-1279.jpeg,0.241682318970561,20.61330884322173N,105.9604923305037E,[]
Yên Mỹ District-3364.jpeg,0.2416805373504758,20.909783677990298N,106.0594535318714E,[]
Hiệp Hòa District-7623.jpeg,0.2416593814268708,21.363198149496224N,105.94856326306252E,[]
Hiệp Hòa District-6323.jpeg,0.2415870665572583,21.344333614815408N,105.95434948119552E,[]
Tây Ninh City-955.jpeg,0.2415800336748361,11.323220638709966N,106.14986740565064E,[]
Long Hồ District-4020.jpeg,0.2415660712867975,10.195761773924112N,105.92220962059528E,[]
Hiệp Hòa District-7299.jpeg,0.2415592782199382,21.357808282444562N,105.98762023546017E,[]
Go Cong Town-3912.jpeg,0.2415541559457779,10.434465943341957N,106.68818259760518E,[]
Tây Ninh City-2014.jpeg,0.2415523631498217,11.347475040441713N,106.0921417909607E,[]
Go Cong Town-2217.jpeg,0.2415520176291465,10.40077927427014N,106.69092262648952E,[]
Tây Ninh City-6325.jpeg,0.2414975743740797,11.422933179162715N,106.15536508324013E,[]
Go Cong Town-2719.jpeg,0.2414848357439041,10.412906475136N,106.68955261204736E,[]
Cai Lậy Town-764.jpeg,0.2414792794734239,10.377681238151407N,106.1320211792299E,[]
Châu Thành District-1918.jpeg,0.241470230743289,10.267786604882494N,106.19781991973959E,[]
Phu Ly City-1376.jpeg,0.2414533142000436,20.531634942621054N,105.93295770094146E,[]
Tây Ninh City-6011.jpeg,0.2414460331201553,11.416195845348339N,106.13749763107424E,[]
Tây Ninh City-987.jpeg,0.2414245205000043,11.324568105472839N,106.11688134011352E,[]
Binh Minh Town-2898.jpeg,0.2414045222103595,10.059848141510198N,105.82142546214814E,[]
Vĩnh Long-370.jpeg,0.2413728162646293,10.23552273724841N,105.9801918826813E,[]
Tây Ninh City-4704.jpeg,0.2413693657144904,11.39194144361659N,106.12375343710043E,[]
Thanh Liêm District-6552.jpeg,0.2413682760670781,20.49356428188315N,105.8973784199569E,[]
Go Cong Town-901.jpeg,0.2413567136973142,10.365745138435459N,106.69914271314256E,[]
Châu Thành District-6510.jpeg,0.2413479574024677,10.297430873665688N,106.21836231464192E,[]
Hung Yen City-1105.jpeg,0.2413444621488452,20.635434808266467N,106.04608267425627E,[]
Long Hồ District-8191.jpeg,0.2413295079022646,10.290084447325158N,106.00847207316117E,[]
Long Hồ District-7195.jpeg,0.2413146235048771,10.272567379407823N,105.96465622423881E,[]
Long Hồ District-4699.jpeg,0.2412960659712553,10.207888974789961N,105.98519490342119E,[]
Chau Doc City-1054.jpeg,0.2412769440561533,10.649971139091688N,105.04254388444622E,[]
Thái Bình-2086.jpeg,0.2412535231560468,20.462154776986495N,106.35796003440808E,[]
Ninh Bình-1585.jpeg,0.2412381889298558,20.25500214310889N,105.97158055286475E,[]
Châu Thành District-5189.jpeg,0.2412312803789973,10.28799860632558N,106.416938798698E,[]
Tây Ninh City-4666.jpeg,0.2412214148789644,11.390593976853712N,106.18697672937988E,[]
Yên Mỹ District-1801.jpeg,0.241190698929131,20.884181809494965N,106.01041460525009E,[]
Châu Thành District-3058.jpeg,0.2411778643727302,10.275871405459727N,106.18960296177862E,[]
Trà Vinh City-1242.jpeg,0.2411701343953609,9.940531573276383N,106.32629344792062E,[]
Bac Giang City-2713.jpeg,0.2411566898226738,21.295521878400315N,106.21552737887913E,[]
Mỹ Tho-2272.jpeg,0.2411447837948799,10.369134473111249N,106.35740528297679E,[]
Cao Lanh City-3051.jpeg,0.2411356605589389,10.46348580695066N,105.58106064374226E,[]
Châu Thành District-5498.jpeg,0.2411272637546062,10.290693539851324N,106.25396913247269E,[]
Châu Thành District-4350.jpeg,0.2411266332492232,10.283956206036958N,106.1690605668763E,[]
Châu Thành District-3965.jpeg,0.2411110987886786,10.281261272511216N,106.24712166750521E,[]
Hung Yen City-1881.jpeg,0.2410959992557764,20.655646809710134N,106.0864047735382E,[]
Cai Lậy Town-4894.jpeg,0.2410949245095253,10.45313937687227N,106.11695024290049E,['764.jpeg']
Châu Thành District-6541.jpeg,0.2410903535783291,10.297430873665688N,106.26081659744013E,[]
Thanh Liêm District-3935.jpeg,0.2410864531993866,20.455835212521666N,105.85711282749462E,[]
Phu Ly City-3710.jpeg,0.2410545451566577,20.574753879034187N,105.94878647556598E,[]
Thái Bình-1358.jpeg,0.2410510797053575,20.447332642594482N,106.2989967574143E,[]
Cai Lậy Town-1827.jpeg,0.2410298138856887,10.39519830606875N,106.17723398821808E,[]
Cai Lậy Town-5734.jpeg,0.2410124279558658,10.46930897802674N,106.09365879584597E,[]
Duy Tiên District-2117.jpeg,0.2410097662359476,20.626783510850842N,105.98208940253609E,[]
Tây Ninh City-6179.jpeg,0.2410052139312029,11.420238245636966N,106.12237901770304E,[]
Thanh Liêm District-2030.jpeg,0.24097899813205,20.42753841050057N,105.90744481807246E,[]
Châu Thành District-5179.jpeg,0.2409772193059325,10.28799860632558N,106.4032438687631E,[]
Duy Tiên District-843.jpeg,0.2409661654382944,20.601181642355538N,105.94465447767993E,[]
Binh Minh Town-1490.jpeg,0.2409657733514905,10.030203872727025N,105.82142546214814E,[]
Long Xuyen City-2742.jpeg,0.2409612825140357,10.37044094102396N,105.41256022382217E,[]
Yên Mỹ District-4236.jpeg,0.2409611921757459,20.929995679433993N,106.04503031815923E,[]
Hoa Lư District-201.jpeg,0.2409579046070575,20.191254440501755N,105.94496277429069E,['426.jpeg']
Cai Lậy Town-1407.jpeg,0.2409452758729457,10.38846097225439N,106.15668271140524E,[]
Long Xuyen City-4816.jpeg,0.2409295029938221,10.417602277724498N,105.3865331119111E,[]
Châu Thành District-4589.jpeg,0.2409265283495187,10.28530367279983N,106.19371144075912E,[]
Thái Bình-1995.jpeg,0.2409233786165714,20.460807310223583N,106.31050178707164E,[]
Cao Lanh City-944.jpeg,0.2409105412662029,10.424409270827352N,105.68930943525045E,[]
Tây Ninh City-681.jpeg,0.2408905960619449,11.317830771658468N,106.07564875819214E,[]
Cao Lanh City-2978.jpeg,0.2408772176131606,10.460790873424916N,105.6427213477659E,[]
Trà Vinh City-725.jpeg,0.2408529468812048,9.917624638307569N,106.30714074945278E,[]
Duy Tiên District-2947.jpeg,0.2408244870603084,20.638910711717042N,105.94753408728424E,[]
Mỹ Tho-1788.jpeg,0.2408228470012545,10.361049672534014N,106.346446822902E,[]
Cao Lanh City-964.jpeg,0.2408196683973074,10.42575673759023N,105.60024397388295E,[]
Thanh Liêm District-5678.jpeg,0.240794651210308,20.48008961425405N,105.9160731593144E,[]
Châu Thành District-7240.jpeg,0.2407834539189934,10.301473273954299N,106.38954893882818E,[]
Hung Yen City-158.jpeg,0.2407627161592245,20.612527873296976N,106.08208454861514E,[]
Cao Lanh City-2084.jpeg,0.2407405078411102,10.443273805507571N,105.64135110989872E,[]
Hiệp Hòa District-8834.jpeg,0.2407401902601122,21.387452551228694N,106.0208909897248E,[]
Tây Ninh City-3655.jpeg,0.240730969235301,11.375771842462086N,106.08801853276857E,[]
Cai Lậy Town-281.jpeg,0.240729883313179,10.365554037285555N,106.16216305188868E,[]
Sa Đéc City-297.jpeg,0.2407166371122002,10.274803470497138N,105.77921214486693E,[]
Long Hồ District-9456.jpeg,0.2407101783901453,10.319728716108353N,105.99204112981529E,[]
Sa Đéc City-113.jpeg,0.2407027259469032,10.26941360344565N,105.74771057337713E,[]
Sa Đéc City-1221.jpeg,0.2406725948676467,10.3057952060432N,105.72579643668855E,[]
Trà Vinh City-2581.jpeg,0.2406711895018816,9.980955576162524N,106.36049469518458E,[]
Mỹ Tho-3625.jpeg,0.240651911124587,10.393388874842957N,106.33000913278981E,[]
Châu Thành District-290.jpeg,0.24063416197896,10.25026953696516N,106.24164369553128E,[]
Long Hồ District-1975.jpeg,0.2406243402510881,10.168812438666674N,106.00984131843998E,[]
Châu Thành District-2571.jpeg,0.2406203560531139,10.271829005171114N,106.36900654392583E,[]
Cai Lậy Town-2088.jpeg,0.2405903339385986,10.400588173120237N,106.10598956193365E,[]
Long Hồ District-5567.jpeg,0.2405877774581313,10.226753509470168N,105.91947113003765E,[]
Sa Đéc City-905.jpeg,0.2405846081674099,10.295015471940223N,105.74086240566193E,[]
Mỹ Tho-3405.jpeg,0.2405534349381923,10.389346474554337N,106.33411855531787E,[]
Long Xuyen City-1876.jpeg,0.2405363507568836,10.351576406343744N,105.43447779174731E,[]
Cai Lậy Town-6033.jpeg,0.2405212167650461,10.474698845078231N,106.13339126435075E,[]
Long Hồ District-118.jpeg,0.2405179822817444,10.141863103409237N,106.00847207316117E,[]
Châu Thành District-702.jpeg,0.2405008878558874,10.257006870779517N,106.18823346878519E,[]
Go Cong Town-3765.jpeg,0.2404976985417306,10.43311847657908N,106.59502161553738E,[]
Châu Thành District-5066.jpeg,0.2404793668538332,10.28799860632558N,106.24849116049872E,[]
Duy Tiên District-2854.jpeg,0.2404788117855787,20.63756324495413N,105.95473311129504E,[]
Hung Yen City-2918.jpeg,0.2404130026698112,20.69068094554582N,106.04464259928191E,[]
Châu Thành District-3422.jpeg,0.240411969833076,10.277218872222601N,106.40598285475006E,[]
Chau Doc City-2706.jpeg,0.2404073309153318,10.678267941112024N,105.06859774905182E,[]
Long Hồ District-4785.jpeg,0.2403997341170907,10.210583908315703N,105.9235788658741E,[]
Vĩnh Long-913.jpeg,0.2403996642678976,10.24764993811426N,105.88844665415267E,[]
Hiệp Hòa District-3616.jpeg,0.240369725972414,21.306604545453805N,105.99340645359317E,[]
Châu Thành District-7196.jpeg,0.2403493970632553,10.301473273954299N,106.32929124711461E,[]
Mỹ Tho-1099.jpeg,0.2403315976262092,10.348922471668164N,106.39028066320114E,[]
Yên Mỹ District-1214.jpeg,0.2403243142180144,20.874749542154575N,105.99454907016673E,[]
Tam Điệp-4998.jpeg,0.2403205577284097,20.20189094625423N,105.8938262394426E,[]
Long Xuyen City-870.jpeg,0.240318669937551,10.328669471374916N,105.47557323160692E,[]
Phu Ly City-761.jpeg,0.2403004150837659,20.52085520851777N,105.99339484041693E,[]
Thái Bình-2456.jpeg,0.2402967950329184,20.47158704432686N,106.34501687604359E,[]
Go Cong Town-1210.jpeg,0.240282823331654,10.373829939012698N,106.70051272758474E,[]
Duy Tiên District-1263.jpeg,0.2402665140107274,20.61330884322173N,105.93745545366913E,[]
Cai Lậy Town-6404.jpeg,0.240260548889637,10.484131112418343N,106.12106049826308E,[]
Phu Ly City-4212.jpeg,0.2402499946765601,20.59092348018912N,105.9214458648509E,[]
Hung Yen City-2890.jpeg,0.2402483541518449,20.689333478782913N,106.0604834239998E,[]
Long Hồ District-2358.jpeg,0.2402436975389719,10.174202305718163N,105.91673263947999E,[]
Bac Giang City-2589.jpeg,0.2402381086722016,21.29282694487449N,106.22854099445433E,[]
Go Cong Town-4310.jpeg,0.2402162216603756,10.44255074391919N,106.65667226543519E,[]
Long Hồ District-6792.jpeg,0.2402108050882816,10.26448257883059N,105.9687639600753E,[]
Tây Ninh City-5884.jpeg,0.2401754055172205,11.41350091182259N,106.12787669529254E,[]
Hung Yen City-1238.jpeg,0.2401575131807476,20.638129741792287N,106.05904334902549E,"['296.jpeg', '297.jpeg']"
Châu Thành District-8649.jpeg,0.2401470867916941,10.31225300805728N,106.23479623056382E,[]
Châu Thành District-3956.jpeg,0.2401428297162056,10.281261272511216N,106.23479623056382E,[]
Bến Tre City-65.jpeg,0.2401419784873724,10.19768613666268N,106.36938546842563E,[]
Hung Yen City-2996.jpeg,0.2401259373873472,20.69337587907165N,106.04032237435887E,[]
Cai Lậy Town-6212.jpeg,0.2400906989350915,10.478741245366848N,106.12517075362561E,[]
Duy Tiên District-2394.jpeg,0.2400882989168167,20.630825911139574N,105.96769135451449E,[]
Cao Lanh City-2933.jpeg,0.2400579247623682,10.460790873424916N,105.58106064374226E,[]
Cai Lậy Town-6459.jpeg,0.2400189042091369,10.485478579181216N,106.14298186019671E,[]
Long Xuyen City-578.jpeg,0.240010229870677,10.321932137560555N,105.4810526235882E,[]
Ninh Bình-1546.jpeg,0.2399904220364987,20.253654676345977N,105.98450628111584E,[]
Cao Lanh City-4347.jpeg,0.2399870827794075,10.490435142208117N,105.62216777975802E,[]
Bến Tre City-1868.jpeg,0.2399787362664938,10.240805073074588N,106.42552533172696E,[]
Cao Lanh City-538.jpeg,0.2399553069844842,10.419019403775863N,105.59476302241417E,[]
Long Hồ District-7771.jpeg,0.239939771592617,10.283347113510802N,105.95233301672941E,[]
Hoa Lư District-1081.jpeg,0.2399353794753551,20.21146644194539N,105.94783524979243E,[]
Vĩnh Long-1323.jpeg,0.2399352435022592,10.254387271928618N,105.88707732238359E,[]
Châu Thành District-2553.jpeg,0.2399338195100426,10.271829005171114N,106.31696581017323E,[]
Cai Lậy Town-6071.jpeg,0.2399324849247932,10.476046311841102N,106.09639896608768E,[]
Long Xuyen City-4826.jpeg,0.2399300634860992,10.417602277724498N,105.4002315918643E,[]
Cai Lậy Town-262.jpeg,0.2399000246077776,10.365554037285555N,106.11832032802134E,[]
Mỹ Tho-3121.jpeg,0.2398926671594381,10.383956607502846N,106.37384297308895E,[]
Trà Vinh City-771.jpeg,0.2398834023624658,9.918972105070441N,106.31671709868672E,[]
Trà Vinh City-2055.jpeg,0.2398775378242135,9.968828375296683N,106.32766149781118E,[]
Bến Tre City-248.jpeg,0.2398739615455269,10.20307600371417N,106.4118326821413E,[]
Sa Đéc City-139.jpeg,0.2398631609976291,10.270761070208524N,105.74086240566193E,[]
Chau Doc City-1817.jpeg,0.2398450933396816,10.663445806720416N,105.11659171016743E,[]
Châu Thành District-4986.jpeg,0.2398393098264932,10.286651139562707N,106.43611170060682E,[]
Yên Mỹ District-1942.jpeg,0.2398260682821273,20.886876743020792N,105.96858728548484E,[]
Cai Lậy Town-6558.jpeg,0.2398099042475223,10.489520979469832N,106.11283998753794E,[]
Châu Thành District-1298.jpeg,0.2398001980036497,10.262396737831006N,106.26355558342712E,[]
Thái Bình-2453.jpeg,0.2397841522470116,20.47158704432686N,106.34070248992211E,[]
Mỹ Tho-3085.jpeg,0.2397519759833812,10.383956607502846N,106.32452990275242E,[]
Châu Thành District-721.jpeg,0.2397484965622425,10.257006870779517N,106.21425383566148E,[]
