image,pred,lon,lat
317.jpeg,0.95261437,11803101.801783118,2346686.5151867066
790.jpeg,0.9525918,11824442.614670008,1164558.14652796
281.jpeg,0.95250213,11806615.577673256,2352453.79607054
924.jpeg,0.95235515,11736817.100116877,1162816.6653642156
825.jpeg,0.9523412,11842791.71325284,1158646.9987812012
402.jpeg,0.9522748,11793086.906717718,2309970.247337837
398.jpeg,0.9522522,11792119.018128855,2333191.041106607
62.jpeg,0.951914,11834989.648151657,1156472.1115403522
389.jpeg,0.9518671,11791693.255706578,2322483.7642845414
973.jpeg,0.9517725,11812967.96839141,1279702.2845842824
126.jpeg,0.95175904,11797399.866964769,2433835.456577901
512.jpeg,0.9515657,11757070.204951655,1170742.662083587
397.jpeg,0.9514472,11791913.462508272,2332951.9442564994
185.jpeg,0.9513124,11802552.188702485,2433262.6705658576
823.jpeg,0.9512268,11841028.848966025,1158974.5933667177
497.jpeg,0.95114857,11755948.225805456,1168855.4602605486
777.jpeg,0.95107275,11818703.968303498,1163263.5243844478
55.jpeg,0.9506562,11875651.389987191,1164108.1182722892
263.jpeg,0.95058054,11797575.475902831,2379021.385483561
366.jpeg,0.9503034,11796118.85422204,2330540.8854893805
797.jpeg,0.9502138,11829611.47219378,1161715.3289193497
759.jpeg,0.9501056,11810413.623495787,1163012.964330294
975.jpeg,0.9498872,11814049.075399388,1270465.0426014615
363.jpeg,0.9494198,11797777.319104403,2333558.3370470754
824.jpeg,0.9493396,11842005.310805377,1158933.157770241
358.jpeg,0.94909793,11798473.1868192,2336343.175056091
970.jpeg,0.949096,11811783.101617957,1266296.3934450997
608.jpeg,0.9490897,11810493.416862505,1271556.513544858
277.jpeg,0.9481735,11805219.120856969,2353244.9038314256
188.jpeg,0.9481273,11819558.245180843,2422340.641642668
431.jpeg,0.94799495,11835601.414069315,2324791.1223094384
443.jpeg,0.94792414,11839299.54379432,2325496.015807894
308.jpeg,0.9477382,11802167.338799823,2349463.945498828
507.jpeg,0.9474527,11757020.91769876,1172927.9708790253
918.jpeg,0.94706434,11732784.717949769,1160639.7326403237
885.jpeg,0.9463674,11786678.558301466,2295302.867352027
272.jpeg,0.9462317,11806454.73836699,2356250.054450389
286.jpeg,0.9461971,11805392.0595393,2350421.4467556733
334.jpeg,0.9460175,11794971.756121278,2344854.9379271525
223.jpeg,0.94544786,11810802.530459546,2379116.277239284
170.jpeg,0.94536966,11796937.34564036,2423010.762193353
563.jpeg,0.9452269,11793367.29982015,1144453.9372480914
107.jpeg,0.94488937,11808109.5677426,2387613.219441035
154.jpeg,0.94461274,11793939.540978802,2426337.513275176
834.jpeg,0.9445227,11838231.842659954,1171371.4468294925
651.jpeg,0.94450843,11791033.198463194,1148170.1054674948
518.jpeg,0.9442887,11762953.378293244,1165910.429605573
148.jpeg,0.9442461,11793073.168775504,2433451.402135321
250.jpeg,0.944197,11803216.724377926,2376806.185093667
365.jpeg,0.9441932,11794774.022277389,2332116.2443324127
496.jpeg,0.9433164,11757314.698182724,1166468.901404143
