,image,pred,lon,lat
12853,Go Cong Town-260.jpeg,0.37945175,10.368440071961182N,106.70599278535342E
12854,Yên Mỹ District-517.jpeg,0.3794262,20.88822420978376N,106.01618389073467E
12855,Bến Tre City-640.jpeg,0.3794142,10.251584807177524N,106.41730974197607E
12856,Long Xuyen City-892.jpeg,0.37938085,10.387958008941244N,105.37557432794853E
12858,Long Hồ District-1278.jpeg,0.37920147,10.215973775367138N,105.9810871675847E
12859,Hiệp Hòa District-1286.jpeg,0.37919107,21.329511480423488N,105.94277704492954E
12860,Bến Tre City-264.jpeg,0.37917233,10.224635471920102N,106.40635562230747E
12861,Long Hồ District-319.jpeg,0.3791606,10.162075104852295N,105.8715475452788E
12862,Tây Ninh City-421.jpeg,0.3791398,11.339390239864434N,106.13062553408761E
12863,Binh Minh Town-19.jpeg,0.37905183,9.991127336603746N,105.87890038900149E
12864,Thanh Liêm District-1883.jpeg,0.3790059,20.509733883038265N,105.93332984179821E
12865,Cai Lậy Town-1619.jpeg,0.3789832,10.486826045943998N,106.12380066850477E
12866,Bến Tre City-52.jpeg,0.37895718,10.203076003714163N,106.37075473338447E
12867,Trà Vinh City-668.jpeg,0.37890968,9.982303042925338N,106.36186274507514E
12868,Chau Doc City-72.jpeg,0.37880164,10.62841167088571N,105.06859774905182E
12870,Sa Đéc City-120.jpeg,0.37877315,10.281540804311488N,105.73264460440359E
12871,Long Xuyen City-1315.jpeg,0.3787556,10.428382011827393N,105.45228581568648E
12872,Long Hồ District-372.jpeg,0.3787173,10.162075104852295N,106.01942603539176E
12873,Châu Thành District-1116.jpeg,0.37866917,10.283956206036935N,106.2950539222766E
12874,Bến Tre City-200.jpeg,0.37861404,10.219245604868616N,106.3871859128874E
12875,Bến Tre City-230.jpeg,0.37860093,10.221940538394358N,106.39266297272168E
12876,Thái Bình-777.jpeg,0.37857142,20.490451579007726N,106.35796003440805E
12878,Hoa Lư District-875.jpeg,0.37835553,20.281534713616793N,105.95070772529417E
12879,Yên Mỹ District-592.jpeg,0.37827295,20.893614076835426N,105.98445282056811E
12880,Trà Vinh City-306.jpeg,0.37824956,9.936489172987736N,106.35091834595066E
12881,Bến Tre City-340.jpeg,0.3782346,10.23272027249733N,106.36253914363303E
12882,Tây Ninh City-1027.jpeg,0.37819248,11.3825091762764N,106.11138366252419E
12883,Thái Bình-490.jpeg,0.37818664,20.458112376697834N,106.38097009372268E
12884,Hiệp Hòa District-1428.jpeg,0.37817737,21.337596281000984N,105.90227351799868E
12887,Hiệp Hòa District-1027.jpeg,0.37811095,21.313341879268485N,105.99774611719289E
12888,Long Hồ District-1906.jpeg,0.37799534,10.280652179984958N,105.95917924312353E
12889,Cao Lanh City-1016.jpeg,0.37796998,10.4836978083937N,105.65231301283626E
12890,Châu Thành District-308.jpeg,0.3778618,10.262396737830992N,106.21014535668066E
12891,Duy Tiên District-812.jpeg,0.37766272,20.64295311200589N,105.95329330649288E
12892,Tây Ninh City-1600.jpeg,0.37765434,11.42293317916263N,106.17185811600922E
12893,Châu Thành District-1035.jpeg,0.37763005,10.281261272511195N,106.37722350188557E
12894,Thanh Liêm District-494.jpeg,0.37756142,20.426190943737737N,105.9275776143036E
12895,Thanh Liêm District-1859.jpeg,0.3775094,20.507038949512445N,105.96209097927128E
12896,Phu Ly City-456.jpeg,0.3774886,20.53971974319859N,105.88691035657918E
12899,Cai Lậy Town-454.jpeg,0.37736833,10.395198306068721N,106.15668271140525E
12900,Duy Tiên District-1264.jpeg,0.3772694,20.669902447264143N,105.90721955282378E
12901,Tây Ninh City-698.jpeg,0.37724856,11.360949708070418N,106.11138366252419E
12902,Mỹ Hào District-479.jpeg,0.37710384,20.933886010373165N,106.08198947998568E
12903,Bến Tre City-242.jpeg,0.37709448,10.224635471920102N,106.3461079641301E
12904,Cao Lanh City-1007.jpeg,0.37695357,10.4836978083937N,105.6276487312268E
12906,Vĩnh Long-545.jpeg,0.3768861,10.267861939557308N,105.93911192960907E
12907,Bac Giang City-195.jpeg,0.3768339,21.25644534227584N,106.17937844672568E
12908,Mỹ Hào District-128.jpeg,0.37677193,20.901546808063216N,106.08487470741345E
12909,Mỹ Tho-921.jpeg,0.37671876,10.393388874842904N,106.38206181814456E
12910,Chau Doc City-671.jpeg,0.37669107,10.676920474349108N,105.11522045413554E
12911,Thái Bình-369.jpeg,0.37666243,20.450027576120366N,106.30331114353582E
12913,Mỹ Hào District-344.jpeg,0.37651545,20.92310627626985N,106.07910425255794E
12914,Cai Lậy Town-260.jpeg,0.37642208,10.381723638440002N,106.17860407333892E
12915,Cao Lanh City-180.jpeg,0.37642062,10.4217143373016N,105.62216777975802E
12916,Bac Giang City-351.jpeg,0.3764204,21.27261494343084N,106.14178355728613E
12917,Hung Yen City-143.jpeg,0.37641218,20.623307607400292N,106.09792537333303E
12919,Hiệp Hòa District-849.jpeg,0.37633124,21.302562145165147N,106.01799788065833E
12921,Duy Tiên District-1357.jpeg,0.37625793,20.67529231431579N,106.01088549857933E
12923,Hiệp Hòa District-5.jpeg,0.37623352,21.227104006441834N,105.95724259026198E
12924,Long Hồ District-1633.jpeg,0.37606266,10.256397778253277N,106.00573358260351E
12925,Sa Đéc City-451.jpeg,0.3760083,10.327354674249115N,105.71346973480118E
12926,Mỹ Tho-448.jpeg,0.37596178,10.361049672533989N,106.35466566795775E
12927,Châu Thành District-933.jpeg,0.3758648,10.27856633898545N,106.3991353897813E
12928,Hoa Lư District-548.jpeg,0.37574178,20.238415777203652N,105.93634534778549E
12931,Tây Ninh City-991.jpeg,0.3756521,11.379814242750655N,106.12787669529285E
12932,Hung Yen City-561.jpeg,0.3756041,20.669121477339324N,106.04320252430756E
12933,Bến Tre City-856.jpeg,0.37558353,10.27583920890921N,106.33789237437864E
12934,Mỹ Tho-940.jpeg,0.37552634,10.39608380836865N,106.34096759286432E
12935,Cao Lanh City-1013.jpeg,0.37550753,10.4836978083937N,105.6440915856331E
12937,Châu Thành District-1943.jpeg,0.3754068,10.305515674242878N,106.30053189425054E
12938,Binh Minh Town-129.jpeg,0.37538776,10.007296937758193N,105.83784686982042E
12939,Mỹ Tho-499.jpeg,0.37538198,10.363744606059734N,106.38480143316325E
12940,Châu Thành District-666.jpeg,0.3753734,10.273176471933965N,106.2320572445764E
12941,Bến Tre City-488.jpeg,0.37533382,10.243500006600296N,106.34884649404725E
12942,Cai Lậy Town-176.jpeg,0.37533,10.376333771388522N,106.14572203043844E
12943,Long Hồ District-2234.jpeg,0.37526718,10.304906581716642N,105.97834867702704E
12944,Sa Đéc City-555.jpeg,0.37522632,10.343524275403572N,105.74360167274783E
12945,Tây Ninh City-539.jpeg,0.3752021,11.350169973967425N,106.1003883073451E
12946,Yên Mỹ District-680.jpeg,0.37510747,20.89900394388708N,106.0017606770226E
12947,Mỹ Tho-344.jpeg,0.37505347,10.35296487195676N,106.39849950825668E
12949,Go Cong Town-735.jpeg,0.37485656,10.416948875424563N,106.68681258316299E
12950,Binh Minh Town-816.jpeg,0.37479314,10.069280408850245N,105.82963616598421E
12951,Thái Bình-100.jpeg,0.37478113,20.425773174387952N,106.3407024899221E
12952,Chau Doc City-14.jpeg,0.37472603,10.614937003256989N,105.08231030937058E
12953,Trà Vinh City-643.jpeg,0.3746828,9.979608109399596N,106.36733494463738E
12954,Mỹ Hào District-700.jpeg,0.3746777,20.94736067800231N,106.11084175426323E
12955,Mỹ Tho-477.jpeg,0.3746128,10.363744606059734N,106.32452990275222E
12956,Ninh Bình-299.jpeg,0.37460926,20.244222409005676N,106.00604916153425E
12959,Tây Ninh City-427.jpeg,0.37448126,11.339390239864434N,106.14711856685626E
12960,Cai Lậy Town-44.jpeg,0.3743621,10.362859103759805N,106.10735964705452E
12961,Mỹ Tho-788.jpeg,0.37430662,10.385304074265676N,106.3272695177709E
12962,Châu Thành District-2390.jpeg,0.3742944,10.318990341871588N,106.32244378214627E
12963,Châu Thành District-1670.jpeg,0.37429026,10.297430873665649N,106.3662675579377E
12964,Yên Mỹ District-424.jpeg,0.37427536,20.88283434273211N,105.99310674879534E
12965,Ninh Bình-102.jpeg,0.37425917,20.222662940799108N,105.9916872412553E
12966,Châu Thành District-1571.jpeg,0.37424004,10.294735940139905N,106.3744845158986E
12967,Cao Lanh City-837.jpeg,0.37420103,10.470223140764984N,105.59476302241417E
12968,Duy Tiên District-440.jpeg,0.3741746,20.62139364379928N,105.98784862174475E
12969,Sa Đéc City-10.jpeg,0.374159,10.265371203157034N,105.73264460440359E
12970,Chau Doc City-1172.jpeg,0.37406814,10.714649543709534N,105.12070547826302E
12971,Mỹ Tho-884.jpeg,0.37404656,10.390693941317162N,106.37658258810718E
12972,Tây Ninh City-1582.jpeg,0.3739902,11.42293317916263N,106.12237901770331E
12973,Long Xuyen City-1017.jpeg,0.37394074,10.398737743044219N,105.39475219988303E
12974,Châu Thành District-1337.jpeg,0.37392846,10.289346073088419N,106.30600986622444E
12975,Thanh Liêm District-382.jpeg,0.37386608,20.418106143160266N,105.93332984179821E
12976,Go Cong Town-567.jpeg,0.37381977,10.403474207795846N,106.63201200547607E
12977,Go Cong Town-528.jpeg,0.37379983,10.398084340744358N,106.6758524676256E
12980,Châu Thành District-1771.jpeg,0.37354815,10.300125807191392N,106.3662675579377E
12982,Bac Giang City-273.jpeg,0.37350756,21.26453014285334N,106.1764865321534E
12983,Binh Minh Town-50.jpeg,0.37345523,9.996517203655225N,105.87616348772275E
12985,Trà Vinh City-627.jpeg,0.3734279,9.979608109399596N,106.32355734813949E
12986,Bến Tre City-43.jpeg,0.373425,10.200381070188419N,106.4036170923903E
12987,Thái Bình-610.jpeg,0.37336668,20.471587044326956N,106.32632120285044E
12988,Long Xuyen City-556.jpeg,0.37326378,10.35831374015807N,105.4605049036584E
12989,Tây Ninh City-1417.jpeg,0.3732546,11.40945851153389N,106.07564875819216E
12991,Hiệp Hòa District-674.jpeg,0.373219,21.291782411061817N,105.98617368092691E
12992,Mỹ Tho-40.jpeg,0.37318313,10.32871047022507N,106.30809221264012E
12993,Mỹ Tho-832.jpeg,0.37316206,10.38799900779142N,106.34096759286432E
12994,Cai Lậy Town-584.jpeg,0.37310097,10.405978040171693N,106.0991391363294E
12995,Cao Lanh City-228.jpeg,0.37302104,10.424409270827345N,105.63861063416432E
12996,Cao Lanh City-806.jpeg,0.37297735,10.467528207239239N,105.58928207094542E
12997,Hoa Lư District-993.jpeg,0.37294796,20.292314447720077N,105.90762059276817E
12999,Mỹ Hào District-212.jpeg,0.37278712,20.9096316086407N,106.11949743654648E
13000,Long Hồ District-880.jpeg,0.37278458,10.189024440109716N,105.88523999806706E
13001,Châu Thành District-960.jpeg,0.37258202,10.281261272511195N,106.17179955286313E
13002,Mỹ Tho-670.jpeg,0.37255037,10.377219273688445N,106.31631105769615E
13003,Go Cong Town-699.jpeg,0.37234706,10.414253941898817N,106.67859249650996E
13005,Yên Mỹ District-1009.jpeg,0.37211248,20.92325834561954N,106.03060710444676E
13006,Châu Thành District-2515.jpeg,0.37207928,10.324380208923074N,106.33887769806806E
13007,Yên Mỹ District-1098.jpeg,0.37186256,20.936733013248684N,106.01618389073467E
13008,Châu Thành District-426.jpeg,0.37177917,10.265091671356737N,106.31422682418535E
13009,Thanh Liêm District-477.jpeg,0.3717694,20.426190943737737N,105.87868368059941E
13010,Hiệp Hòa District-9.jpeg,0.37172994,21.227104006441834N,105.97170813559445E
13011,Mỹ Tho-322.jpeg,0.37170434,10.35296487195676N,106.33822797784565E
13012,Châu Thành District-130.jpeg,0.37170044,10.254311937253766N,106.22657927260245E
13013,Hiệp Hòa District-1601.jpeg,0.37165132,21.34568108157849N,105.95434948119552E
13015,Mỹ Hào District-246.jpeg,0.37138233,20.91232654216653N,106.14257925596853E
13016,Châu Thành District-551.jpeg,0.37132227,10.270481538408221N,106.17453853885011E
13017,Bến Tre City-103.jpeg,0.37124154,10.208465870765645N,106.3871859128874E
13018,Phu Ly City-486.jpeg,0.37118196,20.53971974319859N,105.97324912725799E
13019,Vĩnh Long-328.jpeg,0.3710557,10.254387271928598N,105.89255464945998E
13020,Yên Mỹ District-747.jpeg,0.37096038,20.90439381093874N,105.9642603213712E
13021,Long Hồ District-285.jpeg,0.37078083,10.159380171326553N,105.92631735643175E
13022,Cai Lậy Town-370.jpeg,0.3707056,10.389808439017235N,106.15120237092184E
13023,Phu Ly City-633.jpeg,0.37062314,20.550499477301887N,105.94159157800908E
13024,Binh Minh Town-201.jpeg,0.3706054,10.012686804809675N,105.88984799411644E
13025,Châu Thành District-1642.jpeg,0.3704592,10.297430873665649N,106.28957595030268E
13026,Ninh Bình-313.jpeg,0.3704554,20.2469173425315N,105.96296340069738E
13027,Hoa Lư District-329.jpeg,0.37042183,20.216856308997084N,105.93060039678204E
13028,Trà Vinh City-255.jpeg,0.3703853,9.925709438884772N,106.35091834595066E
13029,Cai Lậy Town-65.jpeg,0.37029666,10.365554037285547N,106.11832032802134E
13031,Hoa Lư District-362.jpeg,0.37024793,20.2195512425229N,105.94783524979243E
13032,Tam Điệp-50.jpeg,0.37022665,20.1143056066652N,105.94406570916391E
13033,Tây Ninh City-1031.jpeg,0.37015375,11.3825091762764N,106.12237901770331E
13035,Hung Yen City-233.jpeg,0.37001738,20.63139240797777N,106.07488417374337E
13037,Go Cong Town-1179.jpeg,0.36999917,10.460067811836458N,106.64845217878214E
13038,Trà Vinh City-308.jpeg,0.36999503,9.939184106513476N,106.32355734813949E
13041,Cai Lậy Town-448.jpeg,0.36982393,10.395198306068721N,106.14024168995502E
13042,Cao Lanh City-351.jpeg,0.36973515,10.432494071404573N,105.6249082554924E
13043,Phu Ly City-5.jpeg,0.36973503,20.488516006207927N,105.90705606973756E
13044,Long Hồ District-2404.jpeg,0.369644,10.326466049922587N,105.98930263925763E
13045,Hiệp Hòa District-572.jpeg,0.36961055,21.283697610484317N,106.02378409879131E
13047,Mỹ Tho-627.jpeg,0.36958763,10.37182940663696N,106.40945796833138E
13048,Mỹ Tho-951.jpeg,0.36957902,10.39608380836865N,106.37110335806983E
13050,Yên Mỹ District-772.jpeg,0.36956072,20.90439381093874N,106.03637638993158E
13051,Binh Minh Town-814.jpeg,0.3695362,10.069280408850245N,105.82416236342675E
13052,Hiệp Hòa District-641.jpeg,0.36950707,21.28908747753599N,105.99485300812638E
13053,Mỹ Tho-526.jpeg,0.36941442,10.366439539585475N,106.34918643792035E
13054,Duy Tiên District-169.jpeg,0.36931294,20.59444430854103N,105.95329330649288E
13056,Thái Bình-233.jpeg,0.36929575,20.43924784201707N,106.30331114353582E
13057,Mỹ Hào District-277.jpeg,0.3692709,20.915021475692363N,106.15123493825178E
13058,Mỹ Tho-737.jpeg,0.36918506,10.379914207214187N,106.39575989323798E
13059,Go Cong Town-183.jpeg,0.36914274,10.363050204909696N,106.6457121498978E
13060,Tây Ninh City-1389.jpeg,0.3690579,11.406763578008139N,106.11138366252419E
13061,Hiệp Hòa District-1061.jpeg,0.36903834,21.31603681279432N,105.963028808395E
13062,Châu Thành District-209.jpeg,0.36884105,10.25700687077951N,106.40461336175521E
13063,Bến Tre City-199.jpeg,0.36879984,10.219245604868616N,106.38444738297022E
13065,Thanh Liêm District-1734.jpeg,0.36871898,20.498954148934974N,105.94483429678742E
13066,Ninh Bình-32.jpeg,0.36863452,20.211883206695827N,105.97445293692057E
13068,Bac Giang City-804.jpeg,0.36844012,21.310344012792505N,106.16202695929205E
13069,Tây Ninh City-137.jpeg,0.36837143,11.312440904606953N,106.13062553408761E
13070,Mỹ Tho-679.jpeg,0.36836028,10.377219273688445N,106.34096759286432E
13072,Tam Điệp-440.jpeg,0.36834288,20.146644808975044N,105.84932842340373E
13073,Long Xuyen City-743.jpeg,0.36831206,10.374483341312532N,105.4276285517707E
13075,Cao Lanh City-125.jpeg,0.36817226,10.419019403775858N,105.58928207094542E
13076,Cai Lậy Town-610.jpeg,0.3679635,10.405978040171693N,106.17038356261381E
13077,Cai Lậy Town-34.jpeg,0.36794138,10.36016417023406N,106.12380066850477E
13079,Châu Thành District-1678.jpeg,0.36776474,10.297430873665649N,106.38817944583344E
13080,Bến Tre City-82.jpeg,0.36769783,10.205770937239905N,106.39266297272168E
13081,Duy Tiên District-521.jpeg,0.36759788,20.62678351085093N,105.95041369688856E
13082,Thái Bình-527.jpeg,0.3675576,20.46350224374949N,106.31769243060747E
13083,Long Hồ District-788.jpeg,0.36755282,10.183634573058232N,105.93179433754705E
13085,Hiệp Hòa District-716.jpeg,0.36748382,21.29447734458765N,105.99195989905992E
13087,Mỹ Hào District-28.jpeg,0.36720264,20.88537720690825N,106.09930084455222E
13088,Sa Đéc City-405.jpeg,0.36718467,10.319269873671887N,105.74360167274783E
13089,Long Xuyen City-823.jpeg,0.36712238,10.382568141889761N,105.36461554398596E
13091,Bac Giang City-639.jpeg,0.36702362,21.291479478111672N,106.24878439646025E
13092,Châu Thành District-619.jpeg,0.3669678,10.270481538408221N,106.39639640379431E
13093,Thanh Liêm District-1352.jpeg,0.36682218,20.47469974720256N,105.9908521167443E
13095,Thanh Liêm District-251.jpeg,0.36675993,20.40732640905697N,105.9160731593144E
13096,Hung Yen City-538.jpeg,0.36672485,20.663731610287673N,106.0864047735382E
13097,Mỹ Tho-355.jpeg,0.36664394,10.355659805482505N,106.31905067271485E
13098,Mỹ Tho-735.jpeg,0.36663735,10.379914207214187N,106.39028066320061E
13099,Hung Yen City-551.jpeg,0.36649814,20.6664265438135N,106.07200402379465E
13100,Long Hồ District-668.jpeg,0.366487,10.178244706006748N,105.90714792252821E
13101,Ninh Bình-600.jpeg,0.36643383,20.284646411893N,105.97445293692057E
13102,Long Hồ District-1875.jpeg,0.36640894,10.277957246459216N,105.97834867702704E
13104,Duy Tiên District-608.jpeg,0.3663858,20.632173377902586N,105.92161760084535E
13105,Duy Tiên District-905.jpeg,0.3663297,20.648342979057535N,105.93601564886697E
13106,Châu Thành District-684.jpeg,0.36632448,10.273176471933965N,106.28135899234178E
13107,Chau Doc City-969.jpeg,0.36626968,10.69578500902932N,105.11247794207179E
13108,Duy Tiên District-1262.jpeg,0.36617705,20.669902447264143N,105.89570111440646E
13109,Hiệp Hòa District-187.jpeg,0.3661189,21.254053341700157N,105.97460124466096E
13110,Cai Lậy Town-1673.jpeg,0.36606905,10.494910846521229N,106.11832032802134E
13111,Bến Tre City-352.jpeg,0.36600748,10.23272027249733N,106.39540150263886E
13112,Thanh Liêm District-955.jpeg,0.36600083,20.45314027899597N,105.93908206929281E
13113,Binh Minh Town-527.jpeg,0.36597365,10.042331073592832N,105.85700517877159E
13114,Tây Ninh City-711.jpeg,0.3659634,11.360949708070418N,106.14711856685626E
13115,Bac Giang City-748.jpeg,0.36588317,21.302259212215002N,106.19383801958705E
13116,Hiệp Hòa District-1690.jpeg,0.3658034,21.351070948630156N,105.93699082679657E
