image,pred,lon,lat
Cao Lanh City-733.jpeg,0.9549743,10.45944340666201N,105.63861063416432E
Mỹ Tho-803.jpeg,0.9549326,10.385304074265676N,106.36836374305116E
Cao Lanh City-458.jpeg,0.95488364,10.43788393845606N,105.68519872164887E
Thanh Liêm District-1769.jpeg,0.9547857,20.501649082460798N,105.93045372805089E
Hiệp Hòa District-1838.jpeg,0.9547569,21.359155749207655N,105.96013569932848E
Ninh Bình-487.jpeg,0.95474976,20.265781877212248N,105.96583578475317E
Binh Minh Town-861.jpeg,0.95472336,10.074670275901731N,105.81595165959052E
Hiệp Hòa District-785.jpeg,0.9544723,21.299867211639317N,105.96013569932848E
Hiệp Hòa District-1264.jpeg,0.9544181,21.32681654689765N,106.0208909897248E
Bac Giang City-482.jpeg,0.95441234,21.280699744008338N,106.21118950702068E
Châu Thành District-1166.jpeg,0.9543411,10.283956206036935N,106.4320032216249E
Hiệp Hòa District-1230.jpeg,0.9541169,21.32681654689765N,105.9225252814641E
Hoa Lư District-1102.jpeg,0.9540927,20.30039924829755N,105.95070772529417E
Phu Ly City-348.jpeg,0.9540796,20.531634942621114N,105.94734749605432E
Hiệp Hòa District-1892.jpeg,0.9540419,21.36185068273349N,105.98906678999342E
Bac Giang City-205.jpeg,0.9538539,21.25644534227584N,106.20829759244845E
Binh Minh Town-784.jpeg,0.95380837,10.066585475324505N,105.81047785703304E
Mỹ Tho-957.jpeg,0.95378894,10.39608380836865N,106.38754104818193E
Cao Lanh City-215.jpeg,0.95377016,10.424409270827347N,105.60298444961734E
Phu Ly City-76.jpeg,0.95371366,20.510075474414524N,105.91568994680544E
Phu Ly City-48.jpeg,0.9536096,20.50468560736287N,105.90993402876016E
Bac Giang City-357.jpeg,0.9534855,21.27261494343084N,106.15913504471978E
Phu Ly City-691.jpeg,0.9534569,20.555889344353528N,105.90130015169234E
Cao Lanh City-1050.jpeg,0.95339304,10.486392741919442N,105.65231301283626E
Yên Mỹ District-334.jpeg,0.9533607,20.877444475680456N,105.97291424959843E
Tam Điệp-126.jpeg,0.95333576,20.12239040724266N,105.90961578706928E
Yên Mỹ District-240.jpeg,0.9532983,20.86935967510297N,106.03637638993158E
Duy Tiên District-3.jpeg,0.9532497,20.559410172705306N,105.97633018332745E
Mỹ Hào District-542.jpeg,0.9532367,20.936580943898992N,106.14546448339627E
