,image,pred,lon,lat,anditi_id
204,Chau Doc City-1019.jpeg,0.0345822207164019,10.698479942555064N,105.14538808683676E,474
284,Phu Ly City-505.jpeg,0.0345410597510635,20.54241467672441N,105.90417811071494E,350
104,Mỹ Hào District-380.jpeg,0.0344598477240651,20.925801209795672N,106.09064516226894E,233
20,Binh Minh Town-30.jpeg,0.0344319737050682,9.993822270129487N,105.87342658644403E,537
232,Ninh Bình-371.jpeg,0.0342664704658091,20.252307209583137N,105.96583578475317E,869
256,Trà Vinh City-630.jpeg,0.0339338313788175,9.979608109399596N,106.33176564748287E,723
259,Duy Tiên District-241.jpeg,0.0339139329735189,20.60522404264433N,105.93313603926266E,330
262,Duy Tiên District-241.jpeg,0.0339139329735189,20.60522404264433N,105.93313603926266E,331
264,Duy Tiên District-241.jpeg,0.0339139329735189,20.60522404264433N,105.93313603926266E,332
31,Mỹ Hào District-349.jpeg,0.0338361391332,20.92310627626985N,106.09353038969671E,231
57,Mỹ Hào District-349.jpeg,0.0338361391332,20.92310627626985N,106.09353038969671E,232
54,Thái Bình-209.jpeg,0.0335520589724183,20.436552908491254N,106.33207371767911E,435
174,Thái Bình-209.jpeg,0.0335520589724183,20.436552908491254N,106.33207371767911E,434
184,Hiệp Hòa District-777.jpeg,0.0333118943963199,21.299867211639317N,105.93699082679657E,155
275,Go Cong Town-609.jpeg,0.0333087772596627,10.406169141321588N,106.67037240985691E,56
41,Hung Yen City-398.jpeg,0.0330740404315292,20.64756200913272N,106.05184297415371E,288
66,Hung Yen City-398.jpeg,0.0330740404315292,20.64756200913272N,106.05184297415371E,287
261,Long Hồ District-1886.jpeg,0.0320215560495853,10.277957246459216N,106.00847207316117E,553
67,Binh Minh Town-783.jpeg,0.0315509063657373,10.066585475324505N,105.80774095575431E,24
62,Go Cong Town-97.jpeg,0.0313478244934231,10.352270470806722N,106.67859249650996E,58
282,Hiệp Hòa District-1986.jpeg,0.0299700393807142,21.36993548331099N,105.9225252814641E,142
280,Chau Doc City-884.jpeg,0.0297513366676867,10.69039514197783N,105.09876538175307E,463
129,Trà Vinh City-195.jpeg,0.0295265486929565,9.917624638307553N,106.33997394682622E,757
16,Hiệp Hòa District-364.jpeg,0.0294100772589445,21.270222942855153N,106.00642544439235E,175
76,Sa Đéc City-271.jpeg,0.0285156606696546,10.300405338991688N,105.75455874109204E,526
267,Go Cong Town-360.jpeg,0.0282488262746483,10.379219806064155N,106.69777269870038E,855
281,Mỹ Tho-320.jpeg,0.0275553218089044,10.35296487195676N,106.33274874780828E,585
3,Mỹ Tho-320.jpeg,0.0275553218089044,10.35296487195676N,106.33274874780828E,815
251,Thanh Liêm District-375.jpeg,0.0267892687115818,20.418106143160266N,105.91319704556706E,375
149,Bến Tre City-693.jpeg,0.0249906538520008,10.256974674229012N,106.36801620346733E,701
270,Phu Ly City-1014.jpeg,0.0230064773932099,20.582838679611783N,105.9531034140996E,620
246,Sa Đéc City-188.jpeg,0.022037795628421,10.289625604888718N,105.7572980081781E,904
100,Go Cong Town-361.jpeg,0.0195492177736014,10.379219806064155N,106.70051272758474E,603
