image,pred,lon,lat,found_Anditi
Thanh Liêm District-3575.jpeg,0.639230027794838,105.90025453370419N,20.450445345470033E,[]
Mỹ Tho-1757.jpeg,0.6391562670469284,106.41356739086008N,10.359702205771145E,[]
Duy Tiên District-5999.jpeg,0.6391230784356594,106.00656608417283N,20.698199249285135E,[]
Bến Tre City-1914.jpeg,0.6391019783914089,106.37897032313563N,10.242152539837459E,[]
Cai Lậy Town-4172.jpeg,0.6390986330807209,106.1827143287015N,10.439664709243544E,[]
Go Cong Town-2669.jpeg,0.6390278078615665,106.62105188993868N,10.412906475136E,[]
Trà Vinh City-2338.jpeg,0.638929083943367,106.33450174726396N,9.975565709111041E,[]
Binh Minh Town-640.jpeg,0.6388901174068451,105.85974208005064N,10.00999187128395E,[]
Go Cong Town-350.jpeg,0.6388883907347918,106.68270253983648N,10.350923004043862E,[]
Cao Lanh City-2839.jpeg,0.6388860866427422,105.62079754189082N,10.458095939899168E,[]
Mỹ Hào District-2554.jpeg,0.6388800702989101,106.12382527768811N,20.94331827771347E,[]
Long Xuyen City-524.jpeg,0.6388768069446087,105.47831292759756N,10.320584670797679E,[]
Hoa Lư District-3543.jpeg,0.6388695053756237,105.95358020079591N,20.28288218037956E,[]
Hung Yen City-1189.jpeg,0.6388583108782768,106.07632424871774N,20.636782275029375E,[]
Duy Tiên District-4808.jpeg,0.6388520635664463,106.02528354660092N,20.66451258021235E,[]
Châu Thành District-8593.jpeg,0.6388517916202545,106.40461336175657N,10.310905541294407E,[]
Mỹ Tho-3914.jpeg,0.6387959159910679,106.37932220312635N,10.398778741894443E,[]
Cai Lậy Town-4428.jpeg,0.6387413032352924,106.0991391363294N,10.445054576295032E,[]
Long Xuyen City-2832.jpeg,0.6386899575591087,105.44543657570988N,10.371788407786832E,[]
Cai Lậy Town-4037.jpeg,0.6386665180325508,106.10735964705452N,10.43831724248067E,[]
Mỹ Tho-2319.jpeg,0.6386415064334869,106.31494125018696N,10.37048193987412E,[]
Hoa Lư District-1011.jpeg,0.6386297978460789,105.94352653653984N,20.210118975182482E,[]
Bac Giang City-3241.jpeg,0.6386116072535515,106.19094610501479N,21.310344012792378E,[]
Duy Tiên District-3710.jpeg,0.638608118519187,105.91297877203239N,20.649690445820323E,['322.jpeg']
Hiệp Hòa District-3800.jpeg,0.6385999247431755,105.99051334452666N,21.30929947897962E,[]
Vĩnh Long-1771.jpeg,0.6385716944932938,105.910355962458N,10.26112460574298E,[]
Thanh Liêm District-4251.jpeg,0.6384751610457897,105.90456870432516N,20.459877612810402E,[]
Trà Vinh City-3293.jpeg,0.6384322717785835,106.31261294901503N,10.005209977894214E,[]
Long Hồ District-3469.jpeg,0.6384199820458889,105.92084037531647N,10.18767697334688E,[]
Trà Vinh City-570.jpeg,0.6384043227881193,106.30987684923393N,9.912234771256085E,[]
Long Xuyen City-5306.jpeg,0.6383998245000839,105.43447779174731N,10.43107694535322E,[]
Châu Thành District-722.jpeg,0.6383915469050407,106.21562332865496N,10.257006870779517E,[]
Bến Tre City-2267.jpeg,0.6383192837238312,106.40498635734843N,10.24754240688895E,[]
Long Hồ District-4468.jpeg,0.6382994316518307,105.9468560356141N,10.203846574501345E,[]
Go Cong Town-3516.jpeg,0.6382245607674122,106.68407255427864N,10.427728609527595E,[]
Duy Tiên District-206.jpeg,0.6382241696119308,105.99792725535985N,20.568842440045678E,[]
Tây Ninh City-181.jpeg,0.6382186189293861,106.0990138879476N,11.30300863726684E,[]
Tam Điệp-2722.jpeg,0.638217143714428,105.91822826759295N,20.16011947660407E,[]
Vĩnh Long-477.jpeg,0.6381820812821388,105.97334522383586N,10.238217670774157E,[]
Go Cong Town-4510.jpeg,0.6381781809031963,106.64434213545564N,10.449288077733554E,[]
Tây Ninh City-5121.jpeg,0.6381554007530212,106.13887205047158N,11.398678777430964E,[]
Long Xuyen City-3638.jpeg,0.6381432600319386,105.4468064237052N,10.387958008941302E,[]
Tây Ninh City-2253.jpeg,0.6381402760744095,106.14299530866373N,11.351517440730339E,[]
Trà Vinh City-1732.jpeg,0.6381373256444931,106.34407809649787N,9.95939610795658E,[]
Bac Giang City-105.jpeg,0.6380991153419018,106.19672993415931N,21.229496007017502E,[]
Tây Ninh City-592.jpeg,0.6380598358809948,106.09076737156332N,11.315135838132713E,[]
Trà Vinh City-1038.jpeg,0.6380581110715866,106.35228639584123N,9.92840437241054E,[]
Bac Giang City-3142.jpeg,0.6380332559347153,106.16347291657819N,21.307649079266554E,[]
Long Hồ District-2067.jpeg,0.6380223408341408,105.98245641286351N,10.170159905429546E,[]
Binh Minh Town-4046.jpeg,0.6379876732826233,105.85153137621441N,10.090839877056249E,[]
Tây Ninh City-2117.jpeg,0.6379658970981836,106.14299530866373N,11.348822507204586E,[]
Châu Thành District-84.jpeg,0.6379238441586494,106.2211013006289N,10.24487966991367E,[]
Trà Vinh City-900.jpeg,0.6379078663885593,106.3331336973734N,9.923014505359054E,[]
Cai Lậy Town-1590.jpeg,0.6378916837275028,106.1854544989432N,10.391155905780133E,[]
Long Hồ District-3140.jpeg,0.6378676407039165,105.9181018847588N,10.183634573058265E,[]
Go Cong Town-1580.jpeg,0.6378293037414551,106.65530225099302N,10.384609673115675E,[]
Go Cong Town-4535.jpeg,0.6378201842308044,106.6361220488026N,10.450635544496429E,[]
Long Hồ District-3989.jpeg,0.6377879716455936,105.99067188453644N,10.194414307161237E,[]
Long Hồ District-2922.jpeg,0.6377658545970917,105.92084037531647N,10.18093963953252E,[]
Cai Lậy Town-100.jpeg,0.6377147436141968,106.11695024290049N,10.358816703471197E,[]
Long Hồ District-789.jpeg,0.6376957893371582,106.0112105637188N,10.153990304275084E,[]
Long Hồ District-2130.jpeg,0.6376889497041702,105.91399414892234N,10.171507372192416E,[]
Cao Lanh City-3955.jpeg,0.6376698017120361,105.64135110989872N,10.48235034163088E,['19.jpeg']
Cao Lanh City-1437.jpeg,0.6376635953783989,105.66738562937537N,10.432494071404587E,[]
Cai Lậy Town-2678.jpeg,0.6376584768295288,106.13065109410903N,10.41136790722322E,[]
Cao Lanh City-2215.jpeg,0.6376391686499119,105.60298444961734N,10.44596873903332E,[]
Cai Lậy Town-4860.jpeg,0.6376255080103874,106.17038356261381N,10.4517919101094E,[]
Long Hồ District-3526.jpeg,0.6376059725880623,105.99888735620941N,10.18767697334688E,[]
Tam Điệp-735.jpeg,0.6375898867845535,105.91966368101353N,20.12643280753136E,[]
Long Xuyen City-3626.jpeg,0.6375496685504913,105.43036824776134N,10.387958008941302E,[]
Cai Lậy Town-1674.jpeg,0.637513279914856,106.18956475430575N,10.392503372543006E,[]
Go Cong Town-1921.jpeg,0.6374842524528503,106.6457121498978N,10.39404194045578E,[]
Sa Đéc City-402.jpeg,0.6374677792191505,105.72716607023159N,10.278845870785757E,[]
Thanh Liêm District-6764.jpeg,0.6374476328492165,105.98078571862875N,20.496259215408976E,[]
Cai Lậy Town-1039.jpeg,0.637409158051014,106.09639896608768N,10.383071105202898E,[]
Bến Tre City-3324.jpeg,0.6373558565974236,106.3447386991714N,10.271796808620646E,[]
Mỹ Tho-2929.jpeg,0.6373503692448139,106.31905067271501N,10.381261673977102E,[]
Tây Ninh City-1201.jpeg,0.6373075917363167,106.08526969397381N,11.329957972524337E,[]
Trà Vinh City-544.jpeg,0.6373002380132675,106.3303975975923N,9.910887304493212E,[]
Cai Lậy Town-589.jpeg,0.6372872367501259,106.1827143287015N,10.373638837862787E,[]
Long Hồ District-1374.jpeg,0.637278787791729,105.94274829977763N,10.162075104852311E,[]
Yên Mỹ District-915.jpeg,0.6372781377285719,105.98301049919701N,20.869359675102928E,[]
Go Cong Town-3176.jpeg,0.6372351795434952,106.67174242429908N,10.422338742476105E,[]
Mỹ Hào District-3334.jpeg,0.6372245848178864,106.12238266397425N,20.955445478579687E,[]
Long Hồ District-6392.jpeg,0.6371528841555119,105.9934103750941N,10.248312977676123E,[]
Go Cong Town-3436.jpeg,0.6370860449969769,106.68955261204736N,10.426381142764722E,[]
Binh Minh Town-3979.jpeg,0.6370179634541273,105.82553081406625N,10.089492410293376E,[]
Cai Lậy Town-3808.jpeg,0.6369904018938541,106.10461947681281N,10.434274842192053E,[]
Tây Ninh City-343.jpeg,0.6369665041565895,106.13749763107424N,11.307051037555466E,['982.jpeg']
Duy Tiên District-3470.jpeg,0.6369423381984234,105.99072823134907N,20.645648045531594E,[]
Thanh Liêm District-4628.jpeg,0.6368783041834831,105.91032093181974N,20.46526747986205E,[]
Thái Bình-3172.jpeg,0.6368552669882774,106.3680269353582N,20.49314651253343E,[]
Long Hồ District-5358.jpeg,0.6368423588573933,105.99204112981529N,10.22136364241868E,[]
Binh Minh Town-3567.jpeg,0.6368337012827396,105.85153137621441N,10.077365209427533E,[]
Long Hồ District-5556.jpeg,0.6368273496627808,106.00162584676706N,10.225406042707299E,[]
Long Xuyen City-1773.jpeg,0.6368218176066875,105.45776520766776N,10.348881472817999E,['15.jpeg']
Bac Giang City-1650.jpeg,0.6368209421634674,106.1576890874336N,21.27665734371951E,[]
Cao Lanh City-4087.jpeg,0.6368125081062317,105.63587015842995N,10.485045275156622E,[]
Tây Ninh City-560.jpeg,0.6367733478546143,106.11000924312664N,11.313788371369842E,[]
Long Xuyen City-3761.jpeg,0.6367603279650211,105.44817627170053N,10.390652942467048E,[]
Tây Ninh City-2742.jpeg,0.6367491781711578,106.17323253540609N,11.359602241307586E,[]
Hiệp Hòa District-1727.jpeg,0.6367255747318268,105.97604779919419N,21.27561280990675E,[]
Thái Bình-1495.jpeg,0.636713482439518,106.30331114353582N,20.450027576120302E,[]
Long Hồ District-1954.jpeg,0.6366704814136028,105.9810871675847N,10.168812438666674E,[]
Hiệp Hòa District-5730.jpeg,0.636643186211586,106.01510477159182N,21.336248814237923E,[]
Long Hồ District-4257.jpeg,0.6366170607507229,105.94548679033528N,10.19980417421273E,[]
Hung Yen City-2166.jpeg,0.6366105880588293,106.05904334902549N,20.666426543813415E,[]
Trà Vinh City-836.jpeg,0.6366013363003731,106.35228639584123N,9.920319571833314E,[]
Long Xuyen City-3278.jpeg,0.6365946009755135,105.41119037582685N,10.381220675126938E,[]
Go Cong Town-4034.jpeg,0.636583561077714,106.63886207768692N,10.4371608768677E,[]
Bến Tre City-1593.jpeg,0.6365763694047928,106.36527767354993N,10.23676267278597E,[]
Duy Tiên District-1289.jpeg,0.6365539580583572,105.9748903785253N,20.61330884322173E,[]
Cai Lậy Town-1003.jpeg,0.6365537568926811,106.14983228580098N,10.381723638440027E,[]
Long Hồ District-1208.jpeg,0.6365156546235085,106.01531829955528N,10.15938017132657E,[]
Tây Ninh City-4670.jpeg,0.6364852227270603,106.07702317758954N,11.39194144361659E,[]
Long Hồ District-5681.jpeg,0.6364745944738388,105.9865641487N,10.22810097623304E,[]
Thái Bình-495.jpeg,0.6364647932350636,106.36083629182238N,20.42846810791374E,[]
Cai Lậy Town-140.jpeg,0.63643354550004,106.1320211792299N,10.36016417023407E,[]
Tây Ninh City-60.jpeg,0.6364235207438469,106.1127580819214N,11.29761877021534E,[]
Phu Ly City-1121.jpeg,0.6364107057452202,105.93007974191885N,20.52759254233232E,[]
Long Xuyen City-3353.jpeg,0.6363922208547592,105.41940946379876N,10.38256814188981E,[]
Hiệp Hòa District-7651.jpeg,0.6363823544234037,105.98906678999342N,21.363198149496224E,[]
Go Cong Town-3825.jpeg,0.6363821811974049,106.67722248206778N,10.43311847657908E,[]
Thái Bình-2258.jpeg,0.636340294033289,106.36371254923672N,20.466197177275223E,[]
Long Hồ District-7152.jpeg,0.6363110169768333,106.00299509204586N,10.271219912644948E,['554.jpeg']
Cai Lậy Town-902.jpeg,0.6362932696938515,106.1142100726588N,10.380376171677153E,[]
Long Hồ District-8367.jpeg,0.6362919323146343,105.95233301672941N,10.294126847613777E,[]
Tam Điệp-1075.jpeg,0.6362748704850674,105.88664917233955N,20.133170141345904E,[]
Cai Lậy Town-251.jpeg,0.6362702175974846,106.10324939169192N,10.365554037285555E,[]
Thái Bình-2023.jpeg,0.6362642254680395,106.35076939087223N,20.460807310223583E,[]
Tây Ninh City-6262.jpeg,0.6362590342760086,106.15261624444537N,11.421585712399843E,[]
Tam Điệp-643.jpeg,0.6362492498010397,105.89239082602198N,20.125085340768454E,[]
Long Hồ District-3354.jpeg,0.6362418420612812,105.91125565836468N,10.18632950658401E,[]
Cai Lậy Town-3673.jpeg,0.636241365224123,106.11832032802134N,10.43157990866631E,[]
Trà Vinh City-98.jpeg,0.6362170726060867,106.33860589693562N,9.893370236575885E,[]
Cao Lanh City-3415.jpeg,0.6362104192376137,105.60024397388295N,10.471570607527898E,[]
Long Hồ District-6292.jpeg,0.636190865188837,106.00299509204586N,10.242923110624638E,[]
Hiệp Hòa District-2637.jpeg,0.636170394718647,106.0266772078578N,21.29043494429881E,[]
Thanh Liêm District-5876.jpeg,0.6361410040408373,105.92901567117725N,20.482784547779872E,[]
Mỹ Tho-2910.jpeg,0.636090487241745,106.39712970074788N,10.379914207214231E,[]
Go Cong Town-1339.jpeg,0.6360867992043495,106.66900239541475N,10.37787233930131E,[]
Long Hồ District-162.jpeg,0.6360694691538811,106.00573358260351N,10.143210570172108E,[]
Hoa Lư District-743.jpeg,0.6360504534095526,105.93347287228377N,20.20472910813085E,[]
Vĩnh Long-765.jpeg,0.6360171772539616,105.90077064007444N,10.244955004588519E,[]
Cai Lậy Town-6571.jpeg,0.6360171139240265,106.13065109410903N,10.489520979469832E,[]
Thái Bình-451.jpeg,0.635991957038641,106.36946506406538N,20.427120641150832E,[]
Cao Lanh City-3870.jpeg,0.6359835080802441,105.61805706615645N,10.481002874868004E,[]
Bến Tre City-2308.jpeg,0.6359705403447151,106.34747722908854N,10.24888987365182E,[]
Vĩnh Long-432.jpeg,0.6359442435204983,105.98840787329577N,10.236870204011284E,[]
Long Hồ District-4264.jpeg,0.6359424702823162,105.95507150728706N,10.19980417421273E,[]
Binh Minh Town-1477.jpeg,0.6359105035662651,105.88711109283818N,10.028856405964154E,[]
Sa Đéc City-1115.jpeg,0.6358866170048714,105.74223203920499N,10.301752805754587E,['525.jpeg']
Trà Vinh City-125.jpeg,0.6358714364469051,106.34134199671676N,9.894717703338756E,['738.jpeg']
Phu Ly City-1188.jpeg,0.6358438432216644,105.90561709022639N,20.528940009095233E,[]
Duy Tiên District-300.jpeg,0.6357829160988331,105.99072823134907N,20.57288484033442E,[]
Thái Bình-301.jpeg,0.6357821971178055,106.34214061862926N,20.4217307740992E,[]
Cai Lậy Town-1939.jpeg,0.6357786916196346,106.11146990241708N,10.397893239594495E,[]
Mỹ Tho-3742.jpeg,0.6357706636190414,106.3943900857292N,10.394736341605826E,[]
Cai Lậy Town-4015.jpeg,0.6357380300760269,106.18682458406407N,10.436969775717799E,[]
Tây Ninh City-4752.jpeg,0.6356938816606998,106.07427433879477N,11.393288910379463E,[]
Tây Ninh City-4718.jpeg,0.6356797516345978,106.14299530866373N,11.39194144361659E,[]
Tây Ninh City-2297.jpeg,0.6356366574764252,106.10038830734497N,11.352864907493213E,[]
Cao Lanh City-4486.jpeg,0.6355449557304382,105.62353801762521N,10.493130075733859E,[]
Hung Yen City-343.jpeg,0.6355157867074013,106.05040289917935N,20.619265207111535E,[]
Cao Lanh City-4923.jpeg,0.6354727819561958,105.58106064374226N,10.50256234307397E,[]
Tây Ninh City-802.jpeg,0.6354656666517258,106.09351621035809N,11.320525705184215E,[]
Bến Tre City-2115.jpeg,0.6354517787694931,106.42963312660268N,10.244847473363206E,[]
Bến Tre City-1701.jpeg,0.6354353204369545,106.41046341718273N,10.238110139548848E,[]
Long Hồ District-594.jpeg,0.6353987380862236,106.01257980899764N,10.151295370749338E,[]
Tây Ninh City-665.jpeg,0.6353803798556328,106.1251278564978N,11.316483304895591E,[]
Cao Lanh City-2890.jpeg,0.6353638842701912,105.60572492535172N,10.459443406662043E,[]
Cai Lậy Town-1144.jpeg,0.6353498697280884,106.13339126435075N,10.38441857196577E,[]
Long Hồ District-3573.jpeg,0.6352971792221069,105.91947113003765N,10.189024440109755E,[]
Cai Lậy Town-841.jpeg,0.6352592036128044,106.1347613494716N,10.379028704914282E,[]
Sa Đéc City-529.jpeg,0.6352548003196716,105.77510324423783N,10.2815408043115E,['912.jpeg']
Mỹ Hào District-3686.jpeg,0.6352360509335995,106.05313720570813N,20.963530279157165E,[]
Go Cong Town-2423.jpeg,0.6352281719446182,106.67311243874127N,10.406169141321634E,[]
Phu Ly City-2134.jpeg,0.6351975277066231,105.93727463947543N,20.543762143487246E,[]
Tây Ninh City-6292.jpeg,0.6351812481880188,106.11000924312664N,11.422933179162715E,[]
Binh Minh Town-3562.jpeg,0.6351791955530643,105.84468912301752N,10.077365209427533E,[]
Vĩnh Long-1794.jpeg,0.6351554691791534,105.94185059314692N,10.26112460574298E,['654.jpeg']
Duy Tiên District-1724.jpeg,0.6350946947932243,105.9561729160972N,20.621393643799195E,[]
Thái Bình-1774.jpeg,0.6350852698087692,106.33638810380059N,20.455417443171942E,[]
Thanh Liêm District-284.jpeg,0.6350748836994171,105.92326344368263N,20.38172454056163E,['378.jpeg']
Sa Đéc City-1418.jpeg,0.6350343301892281,105.7312749708607N,10.312532539857562E,[]
Cai Lậy Town-1665.jpeg,0.6350326724350452,106.17723398821808N,10.392503372543006E,[]
Tây Ninh City-6564.jpeg,0.6350086480379105,106.17185811600866N,11.428323046214217E,[]
Cai Lậy Town-5459.jpeg,0.6350005939602852,106.10598956193365N,10.463919110975251E,[]
Sa Đéc City-2972.jpeg,0.6349142156541348,105.71620900188731N,10.378558411238307E,[]
Long Xuyen City-3432.jpeg,0.634875712916255,105.43447779174731N,10.383915608652682E,[]
Châu Thành District-5049.jpeg,0.6348636914044619,106.22520977960939N,10.28799860632558E,[]
Bến Tre City-2623.jpeg,0.6348571293056011,106.36664693850851N,10.254279740703309E,['701.jpeg']
Cai Lậy Town-5055.jpeg,0.6348539814352989,106.1375015197133N,10.455834310398014E,[]
Châu Thành District-3541.jpeg,0.6348517779260874,106.26766406240756N,10.278566338985474E,[]
Long Xuyen City-3982.jpeg,0.6348216086626053,105.4276285517707N,10.396042809518535E,['923.jpeg']
Thanh Liêm District-2553.jpeg,0.6348173506557941,105.90888287494612N,20.435623211078017E,[]
Cao Lanh City-3135.jpeg,0.634809385985136,105.61531659042207N,10.464833273713532E,[]
Vĩnh Long-1863.jpeg,0.634801845997572,105.92267994837975N,10.262472072505853E,[]
Tây Ninh City-1731.jpeg,0.6347814947366714,106.14574414745852N,11.340737706627339E,[]
Cao Lanh City-5165.jpeg,0.6347774304449558,105.57969040587507N,10.509299676888332E,[]
Cai Lậy Town-5087.jpeg,0.6347721517086029,106.18134424358063N,10.455834310398014E,[]
Sa Đéc City-260.jpeg,0.6347618028521538,105.72853570377463N,10.274803470497138E,[]
Long Hồ District-5190.jpeg,0.6347229704260826,105.94137905449881N,10.218668708892936E,[]
Châu Thành District-5269.jpeg,0.6347059831023216,106.23205724457684N,10.289346073088451E,[]
Mỹ Tho-2471.jpeg,0.6346876118332148,106.31220163516828N,10.373176873399867E,[]
Trà Vinh City-391.jpeg,0.6346665769815445,106.34271004660732N,9.905497437441726E,"['751.jpeg', '731.jpeg']"
Cao Lanh City-1394.jpeg,0.6346085481345654,105.60846540108611N,10.432494071404587E,[]
Sa Đéc City-245.jpeg,0.6345797255635262,105.77236397715177N,10.273456003734271E,[]
Tây Ninh City-1385.jpeg,0.6345220804214478,106.08389527457642N,11.334000372812964E,['962.jpeg']
Thanh Liêm District-7633.jpeg,0.6345201693475246,105.93332984179821N,20.512428816563894E,[]
Cai Lậy Town-4175.jpeg,0.6345066651701927,106.18682458406407N,10.439664709243544E,[]
Cao Lanh City-2833.jpeg,0.6344991251826286,105.61257611468767N,10.458095939899168E,[]
Cao Lanh City-3002.jpeg,0.6344772689044476,105.59476302241417N,10.462138340187787E,[]
Cai Lậy Town-2784.jpeg,0.634467139840126,106.18408441382235N,10.41271537398609E,[]
Châu Thành District-4622.jpeg,0.6344615817070007,106.23890470954429N,10.28530367279983E,[]
Cai Lậy Town-5071.jpeg,0.6344342492520809,106.15942288164696N,10.455834310398014E,[]
Tây Ninh City-2498.jpeg,0.6343678124248981,106.16361159962439N,11.355559841018964E,[]
