image,pred,lat,lon
Cao Lanh City-4246.jpeg,0.031386966118589044,10.489087675445242N,105.57832016800789E
Hung Yen City-361.jpeg,0.03138598729856312,20.619265207111535N,106.07632424871774E
Bến Tre City-1670.jpeg,0.03138490184210241,10.238110139548848N,106.36801620346708E
Hiệp Hòa District-2896.jpeg,0.031383265974000096,21.295824811350474N,105.9471167085293E
Hung Yen City-1666.jpeg,0.031382763059809804,20.64890947589557N,106.09792537333303E
Hiệp Hòa District-5760.jpeg,0.03138254373334348,21.337596281000838N,105.90516662706519E
Hiệp Hòa District-3944.jpeg,0.031381926499307156,21.311994412505456N,105.92975805413035E
Hoa Lư District-429.jpeg,0.031381708569824696,20.197991774316304N,105.92341920802768E
Hoa Lư District-4.jpeg,0.03138117352500558,20.173737372583947N,105.9406540610381E
Thanh Liêm District-5961.jpeg,0.03137880936264992,20.484132014542784N,105.91894927306168E
Thanh Liêm District-2863.jpeg,0.0313775222748518,20.439665611366756N,105.97359543426047E
Phu Ly City-2536.jpeg,0.03137709596194327,20.550499477301795N,105.96893218872448E
Chau Doc City-4240.jpeg,0.03137699281796813,10.70252234284374N,105.1467593428686E
Duy Tiên District-2902.jpeg,0.03137542540207505,20.63756324495413N,106.02384374179874E
Thanh Liêm District-6469.jpeg,0.03137428453192115,20.492216815120244N,105.89306424933591E
Yên Mỹ District-3572.jpeg,0.031371567165479064,20.91382607827904N,106.04791496090166E
Hiệp Hòa District-4221.jpeg,0.03137041884474456,21.316036812794195N,105.93120460866358E
Hiệp Hòa District-2531.jpeg,0.03136866074055433,21.289087477535897N,105.98183401732719E
Yên Mỹ District-3964.jpeg,0.031367855379357934,20.921910878856515N,106.05079960364408E
Duy Tiên District-5034.jpeg,0.031367256538942456,20.66855498050109N,105.99504764575553E
Bac Giang City-1918.jpeg,0.03136554919183254,21.280699744008253N,106.20829759244845E
Thanh Liêm District-2696.jpeg,0.03136235661804676,20.43831814460384N,105.86142699811558E
Bac Giang City-1494.jpeg,0.0313588825520128,21.272614943430767N,106.22564907988206E
Tam Điệp-3827.jpeg,0.03135523200035095,20.173594144233146N,105.94119488232266E
Thái Bình-1248.jpeg,0.03135356679558754,20.444637709068665N,106.33638810380059E
Hiệp Hòa District-4773.jpeg,0.03135344572365284,21.324121613371688N,105.94856326306252E
Hiệp Hòa District-2786.jpeg,0.031349276192486286,21.293129877824647N,106.02233754425805E
Duy Tiên District-4694.jpeg,0.03134803706780076,20.66316511344944N,105.99072823134907E
Hoa Lư District-4290.jpeg,0.031347795855253935,20.297704314771565N,105.95358020079591E
Duy Tiên District-1151.jpeg,0.03134493879042566,20.610613909695914N,105.91729818643888E
Hoa Lư District-2746.jpeg,0.03134451759979129,20.258627778647188N,105.92485544577856E
Ninh Bình-290.jpeg,0.03134210011921823,20.21862054051035N,105.98450628111584E
Bac Giang City-64.jpeg,0.03134188801050186,21.22680107349167N,106.19094610501479E
Tam Điệp-4519.jpeg,0.03134169662371278,20.184373878336416N,105.93545322864026E
Hoa Lư District-4792.jpeg,0.031340897316113114,20.309831515637743N,105.95788891404847E
Hiệp Hòa District-895.jpeg,0.03133892081677914,21.25944320875178N,105.95724259026198E
Hung Yen City-1003.jpeg,0.03133864188566804,20.632739874740647N,106.0835246235895E
Chau Doc City-3707.jpeg,0.03133796015754342,10.693090075503628N,105.1330467825499E
Thanh Liêm District-5269.jpeg,0.031332263024523854,20.474699747202408N,105.88299785122038E
Phu Ly City-1322.jpeg,0.031331354985013604,20.530287475858145N,105.9775660657924E
Hoa Lư District-1004.jpeg,0.031329379649832845,20.210118975182482N,105.93347287228377E
Binh Minh Town-5.jpeg,0.0313293372746557,9.985737469552264N,105.88300574092003E
Hiệp Hòa District-1379.jpeg,0.031327307457104325,21.270222942855092N,105.92686494506385E
Hiệp Hòa District-5231.jpeg,0.03132554097101092,21.33085894718627N,105.89793385439894E
Yên Mỹ District-2827.jpeg,0.03132337657734752,20.900351410649918N,106.05512656775774E
Duy Tiên District-2341.jpeg,0.031321963062509894,20.629478444376662N,106.02816315620521E
Hoa Lư District-4312.jpeg,0.0313148433342576,20.299051781534466N,105.89756692851209E
Hoa Lư District-4019.jpeg,0.031312016770243645,20.29231444771992N,105.93778158553636E
Hiệp Hòa District-481.jpeg,0.03130882536061108,21.24596854112263N,105.9442235994628E
Bac Giang City-2240.jpeg,0.03130719857290387,21.286089611059918N,106.22998695174047E
Bac Giang City-2419.jpeg,0.031307064928114414,21.290132011348653N,106.18082440401182E
Hiệp Hòa District-6606.jpeg,0.03130686818622053,21.348376015104158N,105.95000981759576E
Phu Ly City-276.jpeg,0.031304568983614445,20.51007547441448N,105.88691035657921E
Bac Giang City-2939.jpeg,0.03130418388172984,21.300911745451973N,106.19528397687321E
Thanh Liêm District-5019.jpeg,0.031303740572184324,20.470657346913683N,105.93189178492456E
Phu Ly City-3134.jpeg,0.03130340203642845,20.561279211405086N,105.98188300432636E
Bac Giang City-2991.jpeg,0.03130293427966535,21.302259212214892N,106.19672993415931E
Duy Tiên District-3225.jpeg,0.03130183182656765,20.642953112005777N,105.92161760084535E
Hung Yen City-1742.jpeg,0.03130176430568099,20.651604409421388N,106.0676837988716E
Phu Ly City-1258.jpeg,0.03129978640936315,20.530287475858145N,105.8854713770679E
Hoa Lư District-4649.jpeg,0.03129902575165033,20.30578911534901N,105.97368752930801E
Ninh Bình-1718.jpeg,0.03129572281613946,20.25904454339761N,105.9586548246137E
Phu Ly City-1538.jpeg,0.031295407796278596,20.53432987614687N,105.92288484436223E
Châu Thành District-9668.jpeg,0.03129525273106992,10.320337808634513N,106.29505392227735E
Phu Ly City-2132.jpeg,0.03129350463859737,20.543762143487246N,105.93439668045279E
Binh Minh Town-1503.jpeg,0.031293334206566215,10.030203872727025N,105.83921532046E
Thanh Liêm District-6434.jpeg,0.03129281452856958,20.49086934835734N,105.97071932051318E
Bac Giang City-444.jpeg,0.03129153768531978,21.24701307493539N,106.172148660295E
Hoa Lư District-2536.jpeg,0.0312903958838433,20.251890444832654N,105.92198297027683E
Hoa Lư District-191.jpeg,0.03129036305472255,20.191254440501755N,105.93060039678204E
Châu Thành District-7552.jpeg,0.03129024780355394,10.304168207480046N,106.27588102036852E
Hoa Lư District-4208.jpeg,0.031289962120354176,20.296356848008656N,105.92629168352944E
Mỹ Hào District-44.jpeg,0.031288424506783485,20.87998733985658N,106.10507129940774E
Bac Giang City-3118.jpeg,0.03128721774555743,21.30630161250364N,106.18660823315636E
Thanh Liêm District-590.jpeg,0.03128701401874423,20.39654667495364N,105.91175898869342E
Hoa Lư District-993.jpeg,0.03128535742871463,20.210118975182482N,105.91767425702426E
Mỹ Hào District-2406.jpeg,0.0312810936011374,20.94197081095056N,106.03294061371386E
Yên Mỹ District-2251.jpeg,0.03127719392068684,20.890919143309524N,106.04503031815923E
Tam Điệp-215.jpeg,0.03127700439654291,20.115653073428092N,105.91822826759295E
Hiệp Hòa District-8204.jpeg,0.03127650497481227,21.373977883599547N,105.9442235994628E
Hoa Lư District-4670.jpeg,0.031276220455765724,20.307136582111923N,105.92916415903117E
Duy Tiên District-3834.jpeg,0.0312737044878304,20.651037912583238N,105.94897389208641E
Tam Điệp-4841.jpeg,0.031273472122848034,20.195153612439682N,105.88377834549836E
Go Cong Town-2459.jpeg,0.03127183951437473,10.407516608084503N,106.64708216433996E
Tam Điệp-2864.jpeg,0.031270762672647834,20.162814410129887N,105.82492639525337E
Chau Doc City-2512.jpeg,0.03126861434429884,10.675573007586278N,105.04528639650998E
Ninh Bình-1702.jpeg,0.03126705810427666,20.25904454339761N,105.93567575216737E
Tam Điệp-786.jpeg,0.03126461897045374,20.127780274294267N,105.88808458576018E
Hiệp Hòa District-6640.jpeg,0.03126430022530258,21.348376015104158N,105.99919267172614E
Hung Yen City-1020.jpeg,0.031259655486792326,20.632739874740647N,106.10800589815352E
Phu Ly City-2486.jpeg,0.03125891066156328,20.550499477301795N,105.89698321315845E
Tam Điệp-2980.jpeg,0.03125745500437915,20.16416187689279N,105.83210346235643E
Go Cong Town-3458.jpeg,0.031257187481969595,10.427728609527595N,106.60461171663259E
Binh Minh Town-3293.jpeg,0.03125637769699097,10.070627875613173N,105.81047785703313E
Phu Ly City-739.jpeg,0.031253027729690075,20.52085520851777N,105.95310341409997E
Tam Điệp-4293.jpeg,0.03125167032703757,20.18033147804769N,105.93832405548146E
Hiệp Hòa District-5129.jpeg,0.031248150393366814,21.329511480423346N,105.89648729986568E
Thái Bình-80.jpeg,0.031247450038790703,20.406908639707193N,106.33782623250777E
Tam Điệp-685.jpeg,0.03124640043824911,20.125085340768454N,105.95267818968753E
Chau Doc City-3864.jpeg,0.03124638507142663,10.695785009029374N,105.13167552651802E
Bac Giang City-1677.jpeg,0.03124579438008368,21.27665734371951N,106.19672993415931E
Bac Giang City-3121.jpeg,0.03124563884921372,21.30630161250364N,106.19094610501479E
Hung Yen City-1368.jpeg,0.031245539896190166,20.64082467531811N,106.10224559825612E
Duy Tiên District-4689.jpeg,0.031245462596416473,20.66316511344944N,105.98352920733824E
Tam Điệp-1499.jpeg,0.03124498832039535,20.141254941923357N,105.87803669181591E
Thanh Liêm District-5204.jpeg,0.031243813456967473,20.473352280439503N,105.92901567117725E
Thái Bình-3220.jpeg,0.031242729630321264,20.49584144605925N,106.34501687604359E
Duy Tiên District-5627.jpeg,0.03124247957020998,20.68068218136729N,106.01808452259013E
Mỹ Hào District-1905.jpeg,0.031242230208590627,20.932538543610175N,106.14113664225464E
Bac Giang City-1779.jpeg,0.031241955468431115,21.278004810482425N,106.23721673817117E
Hoa Lư District-431.jpeg,0.03123903227970004,20.197991774316304N,105.92629168352944E
Phu Ly City-2904.jpeg,0.031238974072039127,20.557236811116354N,105.96893218872448E
Phu Ly City-2653.jpeg,0.031238107243552804,20.553194410827626N,105.92576280338488E
Hiệp Hòa District-8607.jpeg,0.031238000374287367,21.38341015093995N,105.95579603572877E
Hiệp Hòa District-6611.jpeg,0.031237753806635737,21.348376015104158N,105.95724259026198E
Thanh Liêm District-5298.jpeg,0.03123545623384416,20.474699747202408N,105.9247015005563E
Bac Giang City-3116.jpeg,0.03123282711021602,21.30630161250364N,106.1837163185841E
Hoa Lư District-4818.jpeg,0.031231750966981053,20.311178982400655N,105.92485544577856E
Duy Tiên District-626.jpeg,0.031231650849804282,20.591749375015162N,105.95041369688856E
Go Cong Town-3374.jpeg,0.031229083659127355,10.426381142764722N,106.60461171663259E
Hoa Lư District-2549.jpeg,0.031229020794853568,20.251890444832654N,105.9406540610381E
Ninh Bình-2059.jpeg,0.03122867178171873,20.2711717442638N,105.93998432825107E
Duy Tiên District-64.jpeg,0.031228248262777925,20.563452572994034N,105.98208940253609E
Chau Doc City-1989.jpeg,0.031227101804688573,10.666140740246163N,105.13441803858176E
Thanh Liêm District-6773.jpeg,0.031223936239257455,20.49760668217188N,105.86717922561017E
Phu Ly City-1529.jpeg,0.031223824247717857,20.53432987614687N,105.90993402876035E
Duy Tiên District-3857.jpeg,0.031222459627315402,20.651037912583238N,105.98208940253609E
Tam Điệp-3635.jpeg,0.03122146800160408,20.17224667747024N,105.80483060736482E
Hiệp Hòa District-3957.jpeg,0.031215313356369734,21.311994412505456N,105.94856326306252E
Thanh Liêm District-6054.jpeg,0.031213869573548436,20.48547948130569N,105.92038732993534E
Mỹ Hào District-1873.jpeg,0.03121356386691332,20.932538543610175N,106.0949730034106E
Bac Giang City-1699.jpeg,0.03121350076980889,21.27665734371951N,106.22854099445433E
Bac Giang City-2733.jpeg,0.031212184811010957,21.295521878400315N,106.24444652460187E
Thanh Liêm District-7621.jpeg,0.031211313791573048,20.512428816563894N,105.9160731593144E
Ninh Bình-363.jpeg,0.031210804358124733,20.222662940799086N,105.95434624853E
Tam Điệp-4984.jpeg,0.031209229957312346,20.20189094625423N,105.8737304515541E
Phu Ly City-2985.jpeg,0.031208927975967526,20.558584277879262N,105.97900504530372E
Thanh Liêm District-366.jpeg,0.031208766857162118,20.387114407613268N,105.8973784199569E
Tam Điệp-826.jpeg,0.03120827954262495,20.127780274294267N,105.94550112258455E
Hiệp Hòa District-8152.jpeg,0.031206322833895683,21.37263041683663N,105.96592191746147E
Hiệp Hòa District-9544.jpeg,0.031206049723550677,21.406317085909514N,106.00642544439235E
Ninh Bình-1577.jpeg,0.031205136328935623,20.25500214310889N,105.9600910166416E
Hoa Lư District-1244.jpeg,0.031202998477965593,20.215508842234115N,105.92629168352944E
Thanh Liêm District-7105.jpeg,0.031202711630612612,20.50299654922353N,105.87580756685209E
Thái Bình-1530.jpeg,0.03119922010228038,20.450027576120302N,106.35364564828656E
Tam Điệp-3997.jpeg,0.031199171440675855,20.176289077758963N,105.90961578706928E
Duy Tiên District-5704.jpeg,0.031195932533591986,20.683377114893105N,106.01952432739228E
Tam Điệp-4822.jpeg,0.031194549752399325,20.19380614567678N,105.90530954680744E
Duy Tiên District-5667.jpeg,0.03119448432698846,20.682029648130197N,106.01520491298577E
Hiệp Hòa District-4382.jpeg,0.031193423084914684,21.318731746320022N,105.90082696346543E
Hiệp Hòa District-5229.jpeg,0.031192142283543944,21.33085894718627N,105.89504074533245E
Hiệp Hòa District-6588.jpeg,0.031190790701657534,21.348376015104158N,105.92397183599734E
Hiệp Hòa District-3381.jpeg,0.031190253095701337,21.303909611927963N,105.91963217239763E
Duy Tiên District-2147.jpeg,0.031187568325549364,20.626783510850842N,106.02528354660092E
Hiệp Hòa District-2428.jpeg,0.031186959007754922,21.28774001077299N,105.94277704492954E
Thanh Liêm District-3102.jpeg,0.031186347361654043,20.443708011655477N,105.91751121618802E
Bac Giang City-2133.jpeg,0.031183211598545313,21.284742144297002N,106.1837163185841E
Thái Bình-1402.jpeg,0.031178993871435523,20.447332642594482N,106.36227442052956E
Hiệp Hòa District-6290.jpeg,0.03117753006517887,21.344333614815408N,105.9066131815984E
Phu Ly City-1256.jpeg,0.031175626209005713,20.530287475858145N,105.88259341804526E
Thanh Liêm District-2264.jpeg,0.031175599666312337,20.431580810789296N,105.8729314531048E
Mỹ Hào District-76.jpeg,0.03117517870850861,20.882682273382404N,106.1065139131216E
Bac Giang City-383.jpeg,0.03117435541935265,21.24431814140956N,106.20540567787614E
Hoa Lư District-4861.jpeg,0.031172679271548986,20.312526449163567N,105.9191104947751E
Hiệp Hòa District-4871.jpeg,0.031172517454251647,21.325469080134603N,105.95000981759576E
Hoa Lư District-3382.jpeg,0.031170126050710678,20.280187246853743N,105.89756692851209E
Hoa Lư District-4648.jpeg,0.031168210553005338,20.30578911534901N,105.97225129155717E
Duy Tiên District-4158.jpeg,0.031167544424533844,20.655080312871977N,106.00368647456851E
Hiệp Hòa District-3848.jpeg,0.03116666106507182,21.310646945742537N,105.92541839053061E
Hiệp Hòa District-4805.jpeg,0.031166221480816603,21.324121613371688N,105.99485300812638E
Hiệp Hòa District-1204.jpeg,0.031165262684226036,21.26618054256636N,105.99629956265962E
Hiệp Hòa District-30.jpeg,0.031162676634266973,21.22710400644183N,105.97026158106122E
Binh Minh Town-4143.jpeg,0.031162325525656343,10.093534810581993N,105.85016292557502E
Thanh Liêm District-33.jpeg,0.031157627934589982,20.36824987293254N,105.91751121618802E
Duy Tiên District-2127.jpeg,0.031157332006841898,20.626783510850842N,105.99648745055771E
Hiệp Hòa District-9898.jpeg,0.031157103599980474,21.435961354693653N,105.96158225386175E
Châu Thành District-8346.jpeg,0.031156856566667557,10.309558074531536N,106.31696581017323E
Hoa Lư District-4254.jpeg,0.031156481709331274,20.297704314771565N,105.9018756417647E
Bac Giang City-88.jpeg,0.03115569264627993,21.228148540254587N,106.1996218487316E
Ninh Bình-334.jpeg,0.031155162025243044,20.219968007273255N,106.0003043934227E
Hung Yen City-1942.jpeg,0.031154612777754664,20.658341743235955N,106.05760327405113E
Duy Tiên District-5066.jpeg,0.031152620678767562,20.669902447263993N,105.89714091920862E
Hiệp Hòa District-3782.jpeg,0.031150984345003963,21.30929947897962N,105.96447536292821E
Hiệp Hòa District-6011.jpeg,0.031150113325566053,21.340291214526662N,105.95868914479524E
Hiệp Hòa District-7990.jpeg,0.031149850226938725,21.369935483310798N,105.93699082679657E
Go Cong Town-2464.jpeg,0.031149821123108268,10.407516608084503N,106.65393223655084E
Ninh Bình-1791.jpeg,0.031148106092587113,20.26173947692343N,105.93854813622315E
Bac Giang City-968.jpeg,0.031147448113188148,21.26048774256453N,106.20395972058999E
Hiệp Hòa District-9818.jpeg,0.031145791988819838,21.423834153827425N,105.96736847199472E
Hiệp Hòa District-35.jpeg,0.031144980806857347,21.22710400644183N,105.97749435372745E
Tây Ninh City-1502.jpeg,0.031144882319495082,11.336695306338713N,106.07839759698689E
Thái Bình-2715.jpeg,0.031143836211413145,20.478324378141412N,106.36371254923672E
Hiệp Hòa District-7914.jpeg,0.031142734922468662,21.368588016547882N,105.93120460866358E
Tam Điệp-2986.jpeg,0.03114180755801499,20.16416187689279N,105.8407159428801E
Yên Mỹ District-4453.jpeg,0.031140092527493834,20.942122880300204N,106.03204942581829E
Binh Minh Town-3097.jpeg,0.03113969531841576,10.065238008561684N,105.81458320895123E
Phu Ly City-630.jpeg,0.031138878781348467,20.51950774175486N,105.90561709022639E
Bac Giang City-1092.jpeg,0.031138626160100102,21.26453014285328N,106.15913504471978E
Duy Tiên District-1898.jpeg,0.031137724174186587,20.624088577325022N,105.93889525847129E
Ninh Bình-514.jpeg,0.03113488177768886,20.228052807850712N,105.96439959272529E
Duy Tiên District-4091.jpeg,0.03113328176550567,20.655080312871977N,105.90002052881297E
Hiệp Hòa District-8226.jpeg,0.031132963253185153,21.373977883599547N,105.97604779919419E
Yên Mỹ District-2320.jpeg,0.031132755102589726,20.89226661007244N,106.02195317621977E
