Unnamed: 0,image,pred,lat,lon,found_Anditi
336,Cao Lanh City-1418.jpeg,0.9710418954491616,10.432494071404587N,105.64135110989872E,[]
337,Long Hồ District-1286.jpeg,0.9710218980908394,10.16072763808944N,105.97424094119057E,[]
338,Long Xuyen City-2826.jpeg,0.9710198044776917,10.371788407786832N,105.43721748773795E,[]
339,Yên Mỹ District-3472.jpeg,0.9709914103150368,20.912478611516125N,106.00608764113643E,"['108.jpeg', '625.jpeg']"
340,Long Hồ District-6430.jpeg,0.9709839969873428,10.249660444438993N,106.0112105637188E,[]
341,Trà Vinh City-376.jpeg,0.9709734544157982,9.905497437441726N,106.32218929824893E,[]
342,Hung Yen City-1453.jpeg,0.9709501937031746,20.643519608843928N,106.07776432369208E,[]
343,Cai Lậy Town-4482.jpeg,0.9709366634488106,10.445054576295032N,106.17312373285549E,[]
346,Long Hồ District-6183.jpeg,0.9709081575274467,10.240228177098889N,105.94274829977763E,[]
347,Sa Đéc City-1207.jpeg,0.970901109278202,10.30444773928033N,105.76003727526444E,[]
348,Chau Doc City-1539.jpeg,0.9708767235279084,10.6594034064318N,105.05077142063746E,['478.jpeg']
349,Go Cong Town-2608.jpeg,0.9708765968680382,10.411559008373121N,106.61831186105434E,[]
351,Thái Bình-1377.jpeg,0.9708671122789384,20.447332642594482N,106.32632120285044E,[]
352,Thái Bình-1437.jpeg,0.9708645418286324,20.44868010935739N,106.31481617319312E,[]
353,Cao Lanh City-2243.jpeg,0.9708316922187804,10.44596873903332N,105.64135110989872E,[]
356,Long Hồ District-4774.jpeg,0.9708034545183182,10.209236441552832N,105.99751811093057E,[]
357,Phu Ly City-3817.jpeg,0.9707887321710588,20.577448812560007N,105.94734749605469E,['345.jpeg']
358,Phu Ly City-57.jpeg,0.9707828238606452,20.492558406496656N,105.9142509672943E,[]
359,Cai Lậy Town-5056.jpeg,0.9707677364349364,10.455834310398014N,106.13887160483415E,[]
360,Cai Lậy Town-2025.jpeg,0.970745638012886,10.39924070635737N,106.1224305833839E,[]
361,Long Hồ District-1248.jpeg,0.9707432463765144,10.16072763808944N,105.91673263947999E,['34.jpeg']
363,Long Xuyen City-5054.jpeg,0.9707206785678864,10.422992144775987N,105.44543657570988E,[]
364,Cao Lanh City-4728.jpeg,0.970708891749382,10.49851994278535N,105.58106064374226E,[]
365,Trà Vinh City-820.jpeg,0.9706657975912094,9.920319571833314N,106.3303975975923E,[]
367,Cao Lanh City-1787.jpeg,0.9706148728728294,10.437883938456077N,105.68519872164887E,[]
370,Long Hồ District-4377.jpeg,0.9705945551395416,10.202499107738472N,105.9181018847588E,[]
371,Thanh Liêm District-6221.jpeg,0.9705843925476074,20.488174414831512N,105.90313064745148E,[]
372,Hung Yen City-1138.jpeg,0.9705662652850152,20.635434808266467N,106.09360514840996E,['304.jpeg']
375,Go Cong Town-1613.jpeg,0.9705225303769112,10.385957139878546N,106.63338201991824E,[]
376,Cai Lậy Town-4875.jpeg,0.9704958498477936,10.4517919101094N,106.19093483942662E,[]
377,Vĩnh Long-1650.jpeg,0.9704828783869744,10.258429672217233N,105.98293054621945E,[]
380,Binh Minh Town-1840.jpeg,0.9704699218273164,10.036941206541384N,105.86658433324753E,[]
381,Vĩnh Long-483.jpeg,0.970438152551651,10.238217670774157N,105.98156121445038E,[]
382,Trà Vinh City-2527.jpeg,0.9704183489084244,9.979608109399651N,106.36186274507514E,"['571.jpeg', '572.jpeg']"
384,Duy Tiên District-3437.jpeg,0.9703572243452072,20.645648045531594N,105.94321467287777E,[]
385,Thái Bình-714.jpeg,0.9703428447246552,20.433857974965385N,106.34070248992211E,[]
386,Phu Ly City-2171.jpeg,0.9703365415334702,20.545109610250154N,105.8782764795113E,[]
387,Tam Điệp-4597.jpeg,0.9703161343932152,20.187068811862233N,105.87660127839526E,[]
388,Cao Lanh City-1590.jpeg,0.970298707485199,10.435189004930333N,105.6440915856331E,[]
392,Cai Lậy Town-4696.jpeg,0.970232181251049,10.449096976583652N,106.14983228580098E,[]
393,Bến Tre City-3243.jpeg,0.9702317640185356,10.269101875094902N,106.34063090429568E,"['704.jpeg', '698.jpeg', '689.jpeg']"
394,Cai Lậy Town-5828.jpeg,0.970223106443882,10.470656444789617N,106.12791092386735E,[]
395,Cai Lậy Town-4593.jpeg,0.9702180698513984,10.447749509820778N,106.11283998753794E,[]
396,Long Hồ District-688.jpeg,0.97019524872303,10.15264283751221N,106.00847207316117E,[]
400,Trà Vinh City-710.jpeg,0.9701693877577782,9.916277171544703N,106.33997394682622E,[]
401,Go Cong Town-298.jpeg,0.9701639786362648,10.34957553728099N,106.66489235208824E,['857.jpeg']
402,Long Hồ District-6546.jpeg,0.9701540470123292,10.257745245016228N,106.00025660148823E,[]
403,Cai Lậy Town-5922.jpeg,0.9701022878289224,10.472003911552486N,106.16353313700955E,[]
404,Tây Ninh City-3899.jpeg,0.9700766578316689,11.379814242750715N,106.0797720163843E,['610.jpeg']
405,Go Cong Town-1819.jpeg,0.970051534473896,10.391347006930033N,106.64160210657127E,['604.jpeg']
407,Cao Lanh City-4501.jpeg,0.970027171075344,10.493130075733859N,105.6440915856331E,[]
410,Chau Doc City-428.jpeg,0.969949834048748,10.632454071174338N,105.09876538175307E,['477.jpeg']
412,Hoa Lư District-388.jpeg,0.9699338600039482,20.19664430755339N,105.94927148754331E,[]
413,Cai Lậy Town-4089.jpeg,0.9699205830693244,10.43831724248067N,106.17860407333892E,[]
414,Long Hồ District-1158.jpeg,0.9699198082089424,10.15938017132657N,105.94000980922003E,[]
415,Long Hồ District-6268.jpeg,0.9698969572782516,10.242923110624638N,105.92631735643175E,[]
416,Go Cong Town-723.jpeg,0.9698835238814354,10.361702738146843N,106.67722248206778E,['852.jpeg']
417,Cao Lanh City-3872.jpeg,0.969872072339058,10.481002874868004N,105.62079754189082E,[]
418,Go Cong Town-2080.jpeg,0.9698439836502076,10.398084340744397N,106.64845217878214E,[]
421,Long Hồ District-1291.jpeg,0.9697848111391068,10.16072763808944N,105.9810871675847E,[]
424,Go Cong Town-4481.jpeg,0.9697582945227624,10.447940610970683N,106.65256222210868E,[]
425,Chau Doc City-4148.jpeg,0.9697571098804474,10.70117487608087N,105.11659171016743E,"['959.jpeg', '470.jpeg']"
426,Tây Ninh City-193.jpeg,0.969747893512249,11.30300863726684N,106.11550692071616E,[]
427,Tam Điệp-3396.jpeg,0.969744898378849,20.16820427718152N,105.94406570916391E,[]
428,Tây Ninh City-1698.jpeg,0.9697360694408416,11.340737706627339N,106.10038830734497E,[]
430,Long Xuyen City-4473.jpeg,0.9697159975767136,10.40817001038439N,105.41803961580345E,[]
431,Long Xuyen City-2125.jpeg,0.9697077870368958,10.356966273395233N,105.4536556636818E,[]
432,Long Hồ District-3135.jpeg,0.9697002321481704,10.183634573058265N,105.91125565836468E,[]
433,Cao Lanh City-1424.jpeg,0.9696982428431512,10.432494071404587N,105.64957253710186E,[]
434,Cao Lanh City-2160.jpeg,0.9696592465043068,10.444621272270446N,105.63587015842995E,[]
435,Cao Lanh City-3483.jpeg,0.9696276262402534,10.47291807429077N,105.61257611468767E,[]
437,Tam Điệp-2416.jpeg,0.9696008116006852,20.156077076315338N,105.8966970662838E,['891.jpeg']
440,Thái Bình-2194.jpeg,0.969476044178009,20.46484971051231N,106.35076939087223E,[]
441,Mỹ Tho-2677.jpeg,0.969433568418026,10.37587180692561N,106.38617124067312E,[]
442,Tam Điệp-2166.jpeg,0.969413325190544,20.15203467602662N,105.92971157495782E,[]
443,Phu Ly City-2927.jpeg,0.9693003222346306,20.558584277879262N,105.89554423364714E,[]
444,Duy Tiên District-4921.jpeg,0.9692735746502876,20.66720751373818N,105.91729818643888E,[]
445,Long Hồ District-3202.jpeg,0.9692673832178116,10.183634573058265N,106.00299509204586E,['568.jpeg']
446,Cai Lậy Town-2804.jpeg,0.969231054186821,10.414062840748963N,106.11969041314218E,[]
447,Long Xuyen City-3962.jpeg,0.9692141264677048,10.396042809518535N,105.4002315918643E,[]
448,Cao Lanh City-1749.jpeg,0.9692033305764198,10.437883938456077N,105.63312968269553E,[]
449,Vĩnh Long-1542.jpeg,0.9691397920250892,10.257082205454365N,105.9528052472996E,[]
451,Cao Lanh City-3612.jpeg,0.9691230431199074,10.47561300781652N,105.62216777975802E,[]
453,Long Hồ District-3375.jpeg,0.9690096899867058,10.18632950658401N,105.94000980922003E,[]
454,Long Xuyen City-5368.jpeg,0.9689976647496223,10.433771878878964N,105.41666976780813E,[]
455,Cai Lậy Town-5432.jpeg,0.9689817130565644,10.46257164421238N,106.16627330725123E,[]
456,Cao Lanh City-1676.jpeg,0.9689815565943718,10.436536471693207N,105.64683206136746E,[]
457,Cao Lanh City-2547.jpeg,0.9689684957265854,10.45135860608481N,105.6660153915082E,[]
458,Cai Lậy Town-5048.jpeg,0.9689535871148108,10.455834310398014N,106.12791092386735E,[]
459,Trà Vinh City-757.jpeg,0.968936800956726,9.917624638307569N,106.35091834595066E,[]
460,Hoa Lư District-232.jpeg,0.9689061418175696,20.192601907264667N,105.94496277429069E,['426.jpeg']
461,Thanh Liêm District-5473.jpeg,0.968895211815834,20.47739468072824N,105.8973784199569E,['383.jpeg']
462,Binh Minh Town-2110.jpeg,0.9688876420259476,10.04233107359287N,105.87205813580505E,[]
463,Duy Tiên District-896.jpeg,0.9688798487186432,20.602529109118446N,105.95761272089936E,[]
464,Thái Bình-1849.jpeg,0.9688600972294809,20.45676490993485N,106.3565219057009E,[]
465,Cao Lanh City-2253.jpeg,0.9688533172011377,10.44596873903332N,105.65505348857066E,"['953.jpeg', '952.jpeg']"
466,Phu Ly City-50.jpeg,0.9688378870487212,20.492558406496656N,105.90417811071508E,[]
467,Thanh Liêm District-6477.jpeg,0.9688376784324646,20.492216815120244N,105.90456870432516E,[]
468,Go Cong Town-1296.jpeg,0.9688224494457244,10.37652487253844N,106.67996251095214E,[]
469,Duy Tiên District-1066.jpeg,0.9687863066792488,20.60791897617009N,105.93601564886697E,[]
471,Thái Bình-2349.jpeg,0.9687646329402924,20.468892110801047N,106.34070248992211E,[]
472,Vĩnh Long-1449.jpeg,0.9687576666474342,10.255734738691492N,105.94321992491601E,[]
473,Cai Lậy Town-3574.jpeg,0.9687492549419404,10.428884975140564N,106.16764339237213E,[]
475,Cai Lậy Town-3097.jpeg,0.9687249958515168,10.419452707800456N,106.18682458406407E,[]
476,Long Xuyen City-3292.jpeg,0.9687146916985512,10.381220675126938N,105.43036824776134E,[]
477,Long Xuyen City-1711.jpeg,0.9687137827277184,10.347534006055131N,105.45228581568648E,[]
478,Sa Đéc City-844.jpeg,0.9687126651406288,10.292320538414481N,105.77236397715177E,[]
479,Trà Vinh City-1866.jpeg,0.9687076732516288,9.963438508245199N,106.33997394682622E,['736.jpeg']
481,Go Cong Town-2478.jpeg,0.9686734601855278,10.407516608084503N,106.67311243874127E,[]
482,Go Cong Town-124.jpeg,0.9686730429530144,10.342838203466629N,106.66078230876171E,[]
483,Duy Tiên District-955.jpeg,0.96866487711668,20.60387657588136N,105.97920979293177E,[]
484,Mỹ Tho-13.jpeg,0.9686278477311134,10.320625669647844N,106.31494125018696E,[]
485,Cao Lanh City-988.jpeg,0.9686213508248328,10.42575673759023N,105.63312968269553E,"['517.jpeg', '516.jpeg']"
487,Long Hồ District-2914.jpeg,0.9685941189527512,10.18093963953252N,105.90988641308587E,[]
488,Duy Tiên District-1288.jpeg,0.968588039278984,20.61330884322173N,105.97345057372313E,[]
489,Go Cong Town-217.jpeg,0.9685781300067902,10.346880603755244N,106.65256222210868E,[]
491,Sa Đéc City-1707.jpeg,0.968553088605404,10.323312273960541N,105.71346973480124E,[]
492,Cai Lậy Town-5365.jpeg,0.9685249850153924,10.461224177449507N,106.17175364773465E,[]
493,Mỹ Hào District-3789.jpeg,0.9685127064585686,20.967572679445905N,106.08487470741343E,[]
494,Tây Ninh City-356.jpeg,0.9685085490345956,11.308398504318339N,106.09076737156332E,['986.jpeg']
495,Go Cong Town-4042.jpeg,0.9684939384460448,10.4371608768677N,106.64982219322431E,['53.jpeg']
496,Long Hồ District-858.jpeg,0.9684828147292136,10.155337771037951N,105.94959452617174E,[]
497,Long Hồ District-4393.jpeg,0.96847515553236,10.202499107738472N,105.94000980922003E,[]
500,Cao Lanh City-2210.jpeg,0.9684445038437844,10.44596873903332N,105.59613326028135E,[]
501,Trà Vinh City-1040.jpeg,0.9684317260980606,9.92975183917341N,106.32082124835837E,[]
502,Vĩnh Long-1268.jpeg,0.9684307500720024,10.253039805165749N,105.926787943687E,[]
505,Chau Doc City-2905.jpeg,0.9684280678629876,10.680962874637771N,105.09465161365743E,['464.jpeg']
506,Hoa Lư District-4102.jpeg,0.9684252142906188,20.29366191448283N,105.96076138955021E,['415.jpeg']
507,Hiệp Hòa District-33.jpeg,0.9684062376618384,21.22710400644183N,105.97460124466096E,['167.jpeg']
508,Go Cong Town-3256.jpeg,0.9683801904320716,10.423686209238976N,106.67174242429908E,[]
509,Thái Bình-2024.jpeg,0.968358725309372,20.460807310223583N,106.35220751957938E,"['451.jpeg', '450.jpeg']"
510,Trà Vinh City-615.jpeg,0.9683568403124808,9.913582238018956N,106.31671709868672E,[]
511,Cai Lậy Town-5046.jpeg,0.9683474600315094,10.455834310398014N,106.12517075362561E,[]
512,Thái Bình-1812.jpeg,0.9683321937918664,20.45676490993485N,106.30331114353582E,[]
513,Trà Vinh City-884.jpeg,0.9683301076292992,9.923014505359054N,106.31124489912449E,['732.jpeg']
514,Cai Lậy Town-5089.jpeg,0.9683210477232932,10.455834310398014N,106.18408441382235E,[]
515,Vĩnh Long-952.jpeg,0.9682837054133416,10.24764993811426N,105.94185059314692E,[]
519,Cai Lậy Town-6454.jpeg,0.9682143479585648,10.485478579181216N,106.13613143459246E,[]
520,Go Cong Town-3178.jpeg,0.9682071059942244,10.422338742476105N,106.67448245318344E,[]
521,Go Cong Town-4159.jpeg,0.9682052806019784,10.43985581039345N,106.61694184661216E,[]
522,Trà Vinh City-1387.jpeg,0.9681982919573784,9.94726890709074N,106.34818224616954E,[]
523,Go Cong Town-3205.jpeg,0.9681909531354904,10.423686209238976N,106.60187168774827E,[]
525,Tây Ninh City-1781.jpeg,0.96816685795784,11.342085173390213N,106.12925111468995E,[]
526,Cai Lậy Town-5114.jpeg,0.9681659191846848,10.45718177716089N,106.11969041314218E,[]
527,Cao Lanh City-3506.jpeg,0.9681640714406968,10.47291807429077N,105.6440915856331E,[]
530,Duy Tiên District-1499.jpeg,0.968158818781376,20.61735124351047N,106.01520491298577E,[]
531,Cai Lậy Town-5268.jpeg,0.9681518226861954,10.459876710686634N,106.13613143459246E,[]
532,Cai Lậy Town-6449.jpeg,0.9681071639060974,10.485478579181216N,106.12928100898819E,[]
533,Tây Ninh City-2415.jpeg,0.9680752232670784,11.354212374256086N,106.1581139220349E,[]
534,Trà Vinh City-1779.jpeg,0.9680709019303322,9.960743574719457N,106.346814196279E,"['749.jpeg', '734.jpeg']"
535,Duy Tiên District-4669.jpeg,0.9680544659495354,20.66316511344944N,105.94033506327347E,"['324.jpeg', '323.jpeg']"
540,Binh Minh Town-2719.jpeg,0.9680371358990668,10.054458274458714N,105.86932123452628E,[]
542,Bến Tre City-2690.jpeg,0.9680265188217164,10.255627207466182N,106.36253914363279E,[]
543,Cai Lậy Town-2931.jpeg,0.9680094867944716,10.416757774274714N,106.1224305833839E,['596.jpeg']
546,Cai Lậy Town-3681.jpeg,0.967988021671772,10.43157990866631N,106.12928100898819E,[]
547,Vĩnh Long-157.jpeg,0.9679728224873544,10.230132870196922N,105.98293054621945E,[]
548,Vĩnh Long-1779.jpeg,0.9679715633392334,10.26112460574298N,105.92131061661068E,[]
549,Binh Minh Town-1979.jpeg,0.9679680690169334,10.039636140067126N,105.87616348772315E,['539.jpeg']
550,Chau Doc City-2406.jpeg,0.9679593294858932,10.67287807406053N,105.13716055064552E,['476.jpeg']
551,Cai Lậy Town-3031.jpeg,0.9679490178823472,10.418105241037583N,106.17860407333892E,[]
552,Châu Thành District-6614.jpeg,0.9679306894540788,10.297430873665688N,106.3607895859649E,[]
553,Long Xuyen City-4077.jpeg,0.9679296389222144,10.398737743044281N,105.40160143985962E,[]
554,Châu Thành District-1589.jpeg,0.967929281294346,10.265091671356753N,106.21836231464192E,[]
555,Long Hồ District-2161.jpeg,0.9679282978177072,10.171507372192416N,105.95644075256588E,[]
556,Duy Tiên District-5149.jpeg,0.967923492193222,20.67124991402691N,105.92161760084535E,[]
557,Hung Yen City-3039.jpeg,0.967917501926422,20.694723345834557N,106.04320252430756E,[]
558,Sa Đéc City-355.jpeg,0.967916376888752,10.277498404022884N,105.72853570377463E,[]
559,Thái Bình-607.jpeg,0.9679081216454506,20.43116304143958N,106.35939816311522E,[]
560,Cai Lậy Town-2807.jpeg,0.9678928777575492,10.414062840748963N,106.12380066850477E,['82.jpeg']
562,Hung Yen City-2994.jpeg,0.9678904041647912,20.69337587907165N,106.03744222441014E,[]
563,Cao Lanh City-3201.jpeg,0.9678778126835824,10.466180740476403N,105.62353801762521E,['17.jpeg']
567,Go Cong Town-1800.jpeg,0.967842437326908,10.389999540167166N,106.68681258316299E,[]
568,Long Hồ District-6355.jpeg,0.9678376466035844,10.24561804415038N,106.0112105637188E,[]
569,Go Cong Town-227.jpeg,0.9678300768136978,10.346880603755244N,106.6662623665304E,[]
570,Phu Ly City-1778.jpeg,0.967824399471283,20.538372276435606N,105.8984221926698E,[]
571,Go Cong Town-2274.jpeg,0.9678181186318398,10.402126741033015N,106.69366265537386E,[]
572,Long Hồ District-4972.jpeg,0.9678025171160698,10.21327884184145N,106.0043643373247E,[]
574,Mỹ Tho-3194.jpeg,0.9677993878722192,10.385304074265717N,106.36836374305156E,"['828.jpeg', '61.jpeg']"
576,Binh Minh Town-3618.jpeg,0.9677877798676492,10.078712676190406N,105.85563672813252E,[]
577,Long Hồ District-3818.jpeg,0.9677762910723686,10.191719373635499N,105.99477962037295E,[]
578,Trà Vinh City-822.jpeg,0.967769518494606,9.920319571833314N,106.3331336973734E,[]
579,Cai Lậy Town-2467.jpeg,0.9677630886435508,10.407325506934605N,106.13065109410903E,['87.jpeg']
581,Yên Mỹ District-4304.jpeg,0.9677544683218002,20.932690612959814N,106.03926103267437E,[]
583,Cai Lậy Town-4154.jpeg,0.9677498117089272,10.439664709243544N,106.15805279652612E,[]
584,Cai Lậy Town-3716.jpeg,0.9677451923489572,10.43157990866631N,106.17723398821808E,[]
585,Binh Minh Town-3226.jpeg,0.9677418395876884,10.06793294208743N,105.85426827749315E,[]
587,Long Hồ District-4444.jpeg,0.9676856026053428,10.202499107738472N,106.00984131843998E,[]
590,Long Hồ District-3879.jpeg,0.9676669463515282,10.193066840398368N,105.95233301672941E,[]
594,Cai Lậy Town-3691.jpeg,0.9676249623298644,10.43157990866631N,106.14298186019671E,[]
595,Châu Thành District-1438.jpeg,0.9676206707954408,10.263744204593879N,106.2375352165508E,[]
596,Duy Tiên District-2375.jpeg,0.9676162749528884,20.630825911139574N,105.94033506327347E,[]
598,Sa Đéc City-642.jpeg,0.9676050767302512,10.285583204600115N,105.76140690880747E,[]
599,Go Cong Town-2728.jpeg,0.9675982743501664,10.414253941898867N,106.61694184661216E,[]
600,Thanh Liêm District-1047.jpeg,0.9675740003585817,20.408673875819822N,105.9060067611988E,[]
603,Long Hồ District-2755.jpeg,0.9675340801477432,10.178244706006778N,105.99751811093057E,[]
604,Cai Lậy Town-4256.jpeg,0.9675293788313866,10.441012176006414N,106.1881946691849E,['776.jpeg']
605,Cao Lanh City-3013.jpeg,0.9675104916095734,10.462138340187787N,105.60983563895327E,[]
606,Hung Yen City-483.jpeg,0.9674815014004708,20.621960140637352N,106.07920439866642E,"['298.jpeg', '299.jpeg']"
607,Cao Lanh City-659.jpeg,0.9674618691205978,10.420366870538738N,105.6454618235003E,[]
608,Duy Tiên District-2584.jpeg,0.9674508720636368,20.633520844665398N,105.96769135451449E,[]
609,Duy Tiên District-5395.jpeg,0.9674457609653472,20.675292314315648N,106.01376510818362E,[]
610,Go Cong Town-3117.jpeg,0.967427797615528,10.420991275713233N,106.68955261204736E,[]
614,Duy Tiên District-1714.jpeg,0.9674079865217208,20.621393643799195N,105.9417748680756E,['336.jpeg']
615,Vĩnh Long-2268.jpeg,0.9674062058329582,10.271904339845957N,105.92541861191793E,[]
616,Duy Tiên District-2980.jpeg,0.9674048870801926,20.638910711717042N,105.99504764575553E,['310.jpeg']
618,Long Xuyen City-876.jpeg,0.9673938751220704,10.328669471374916N,105.48379231957885E,"['932.jpeg', '931.jpeg']"
619,Cao Lanh City-491.jpeg,0.9673901423811913,10.417671937012992N,105.6440915856331E,[]
621,Cao Lanh City-3744.jpeg,0.9673698619008064,10.478307941342258N,105.629018969094E,[]
